Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6053,0,9,19.633100271765336,2.0850738510489464,193.439319729805,8649.0,19.56430750434177,0.0,9,14,17,21,50,93,120,130,180,190,190
GET,/catalogue,34649,0,13,18.016203821209444,3.9263907819986343,152.68833097070456,2795.0,111.991358122904,0.0,13,17,20,23,33,47,71,90,120,150,150
GET,/category.html,34649,0,10,15.40226124705704,1.8984628841280937,177.50807665288448,11518.0,111.991358122904,0.0,10,14,18,21,32,49,71,86,120,150,180
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3717,0,10,15.178457603564114,2.2147446870803833,124.83200058341026,10364.0,12.01396514020128,0.0,10,14,18,21,31,45,68,86,120,120,120
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3851,0,10,15.118662918954353,2.3163240402936935,121.25187367200851,10364.0,12.447075532664819,0.0,10,14,17,20,31,47,67,89,120,120,120
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3939,0,10,15.534698568789539,2.0614834502339363,150.99251456558704,10364.0,12.731506238163263,0.0,10,14,18,21,32,50,70,83,130,150,150
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3806,0,10,15.10774226383518,2.1699396893382072,139.34386987239122,10364.0,12.301628012807662,0.0,10,15,18,20,31,44,63,82,130,140,140
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3885,0,10,14.863684888512012,2.2731609642505646,136.71281561255455,10364.0,12.556969214334673,0.0,10,14,18,20,30,43,66,84,120,140,140
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3798,0,10,15.691265486633938,2.0897090435028076,183.3175178617239,10364.0,12.275770675944166,0.0,10,15,18,21,32,47,71,91,140,180,180
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3751,0,10,14.80632077682077,2.148473635315895,142.2526966780424,10364.0,12.123858821871135,0.0,10,14,18,20,30,43,64,80,120,140,140
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3809,0,10,15.323238481539352,2.3452304303646088,185.01844443380833,10364.0,12.311324514131472,0.0,10,14,18,21,32,45,69,82,130,190,190
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3871,0,10,15.522212892226072,2.2410275414586067,141.66388008743525,10364.0,12.511718874823556,0.0,10,14,18,21,32,46,72,88,120,140,140
GET,/login,6052,0,65,71.7623508633813,9.357846342027187,222.02014457434416,13.0,19.56107533723383,0.0,65,69,73,77,99,130,150,170,220,220,220
,Aggregated,115830,0,12,19.301777560894884,1.8984628841280937,222.02014457434416,7814.5872226538895,374.38191611232565,0.0,12,16,21,25,48,66,86,100,160,200,220
