accuracy,failures
0.6272965879265092,142
0.6430446194225722,136
0.6404199475065617,137
0.6430446194225722,136
0.6404199475065617,137
0.6299212598425197,141
0.6220472440944882,144
0.6325459317585301,140
0.6194225721784777,145
0.6509186351706037,133
0.6482939632545932,134
0.6325459317585301,140
0.6377952755905512,138
0.6299212598425197,141
0.6272965879265092,142
0.6482939632545932,134
0.6246719160104987,143
0.6351706036745407,139
0.6246719160104987,143
0.6246719160104987,143
0.6272965879265092,142
0.6456692913385826,135
0.6325459317585301,140
0.6404199475065617,137
0.6299212598425197,141
0.6535433070866141,132
0.6351706036745407,139
0.6246719160104987,143
0.6325459317585301,140
0.6351706036745407,139
