accuracy,failures,budget
0.8,10,50
0.7,15,50
0.8,10,50
0.82,9,50
0.78,11,50
0.78,11,50
0.74,13,50
0.8,10,50
0.8,10,50
0.76,12,50
0.7,15,50
0.9,5,50
0.76,12,50
0.86,7,50
0.78,11,50
0.84,8,50
0.74,13,50
0.78,11,50
0.82,9,50
0.86,7,50
0.8,10,50
0.72,14,50
0.76,12,50
0.76,12,50
0.82,9,50
0.64,18,50
0.82,9,50
0.7,15,50
0.72,14,50
0.82,9,50
0.78,22,100
0.81,19,100
0.78,22,100
0.78,22,100
0.76,24,100
0.83,17,100
0.78,22,100
0.81,19,100
0.81,19,100
0.82,18,100
0.75,25,100
0.76,24,100
0.84,16,100
0.73,27,100
0.8,20,100
0.76,24,100
0.77,23,100
0.81,19,100
0.82,18,100
0.83,17,100
0.81,19,100
0.71,29,100
0.82,18,100
0.85,15,100
0.76,24,100
0.82,18,100
0.82,18,100
0.75,25,100
0.75,25,100
0.82,18,100
0.805,39,200
0.805,39,200
0.825,35,200
0.825,35,200
0.825,35,200
0.79,42,200
0.825,35,200
0.815,37,200
0.83,34,200
0.83,34,200
0.815,37,200
0.765,47,200
0.815,37,200
0.815,37,200
0.78,44,200
0.835,33,200
0.84,32,200
0.78,44,200
0.795,41,200
0.79,42,200
0.82,36,200
0.795,41,200
0.83,34,200
0.84,32,200
0.805,39,200
0.825,35,200
0.8,40,200
0.8,40,200
0.81,38,200
0.825,35,200
0.8225,71,400
0.81,76,400
0.805,78,400
0.815,74,400
0.8125,75,400
0.8225,71,400
0.8,80,400
0.835,66,400
0.8325,67,400
0.8225,71,400
0.8025,79,400
0.81,76,400
0.805,78,400
0.7775,89,400
0.82,72,400
0.805,78,400
0.825,70,400
0.8225,71,400
0.825,70,400
0.7925,83,400
0.7925,83,400
0.8125,75,400
0.7975,81,400
0.805,78,400
0.8075,77,400
0.8275,69,400
0.815,74,400
0.8125,75,400
0.83,68,400
0.84,64,400
0.8125,150,800
0.82375,141,800
0.81,152,800
0.81875,145,800
0.81125,151,800
0.8075,154,800
0.825,140,800
0.8175,146,800
0.81625,147,800
0.8125,150,800
0.825,140,800
0.82375,141,800
0.80625,155,800
0.82875,137,800
0.8175,146,800
0.815,148,800
0.79125,167,800
0.80875,153,800
0.8125,150,800
0.81125,151,800
0.81625,147,800
0.79625,163,800
0.81125,151,800
0.815,148,800
0.8025,158,800
0.82625,139,800
0.8075,154,800
0.8125,150,800
0.81375,149,800
0.81625,147,800
