accuracy,failures,budget
0.66,17,50
0.72,14,50
0.7,15,50
0.66,17,50
0.56,22,50
0.58,21,50
0.56,22,50
0.7,15,50
0.62,19,50
0.62,19,50
0.64,18,50
0.68,16,50
0.58,21,50
0.6,20,50
0.66,17,50
0.74,13,50
0.76,12,50
0.68,16,50
0.58,21,50
0.7,15,50
0.6,20,50
0.7,15,50
0.68,16,50
0.7,15,50
0.6,20,50
0.58,21,50
0.64,18,50
0.74,13,50
0.62,19,50
0.72,14,50
0.61,39,100
0.63,37,100
0.64,36,100
0.62,38,100
0.61,39,100
0.61,39,100
0.59,41,100
0.58,42,100
0.64,36,100
0.64,36,100
0.68,32,100
0.59,41,100
0.66,34,100
0.66,34,100
0.61,39,100
0.61,39,100
0.63,37,100
0.59,41,100
0.66,34,100
0.59,41,100
0.61,39,100
0.61,39,100
0.7,30,100
0.57,43,100
0.59,41,100
0.63,37,100
0.59,41,100
0.58,42,100
0.61,39,100
0.67,33,100
0.631578947368421,70,200
0.631578947368421,70,200
0.6368421052631579,69,200
0.631578947368421,70,200
0.631578947368421,70,200
0.631578947368421,70,200
0.6368421052631579,69,200
0.631578947368421,70,200
0.631578947368421,70,200
0.631578947368421,70,200
0.6263157894736842,71,200
0.631578947368421,70,200
0.6210526315789474,72,200
0.631578947368421,70,200
0.6368421052631579,69,200
0.631578947368421,70,200
0.6210526315789474,72,200
0.6368421052631579,69,200
0.631578947368421,70,200
0.631578947368421,70,200
0.6368421052631579,69,200
0.631578947368421,70,200
0.631578947368421,70,200
0.6263157894736842,71,200
0.6368421052631579,69,200
0.6368421052631579,69,200
0.6263157894736842,71,200
0.6263157894736842,71,200
0.631578947368421,70,200
0.631578947368421,70,200
0.65,70,400
0.645,71,400
0.64,72,400
0.65,70,400
0.645,71,400
0.64,72,400
0.64,72,400
0.645,71,400
0.63,74,400
0.645,71,400
0.64,72,400
0.65,70,400
0.655,69,400
0.63,74,400
0.65,70,400
0.655,69,400
0.655,69,400
0.65,70,400
0.645,71,400
0.645,71,400
0.63,74,400
0.64,72,400
0.645,71,400
0.64,72,400
0.655,69,400
0.63,74,400
0.64,72,400
0.64,72,400
0.645,71,400
0.655,69,400
0.6529680365296804,76,800
0.6666666666666666,73,800
0.6575342465753424,75,800
0.6575342465753424,75,800
0.6712328767123288,72,800
0.6621004566210046,74,800
0.6529680365296804,76,800
0.6666666666666666,73,800
0.6575342465753424,75,800
0.6621004566210046,74,800
0.6438356164383562,78,800
0.6666666666666666,73,800
0.6575342465753424,75,800
0.6484018264840182,77,800
0.6529680365296804,76,800
0.6621004566210046,74,800
0.6529680365296804,76,800
0.6666666666666666,73,800
0.6757990867579908,71,800
0.6438356164383562,78,800
0.6621004566210046,74,800
0.6529680365296804,76,800
0.6575342465753424,75,800
0.6712328767123288,72,800
0.6529680365296804,76,800
0.6621004566210046,74,800
0.6621004566210046,74,800
0.6757990867579908,71,800
0.6621004566210046,74,800
0.6484018264840182,77,800
