accuracy,failures,budget
0.48,26,50
0.66,17,50
0.6,20,50
0.56,22,50
0.68,16,50
0.7,15,50
0.64,18,50
0.58,21,50
0.66,17,50
0.56,22,50
0.68,16,50
0.6,20,50
0.54,23,50
0.6,20,50
0.68,16,50
0.62,19,50
0.66,17,50
0.54,23,50
0.64,18,50
0.66,17,50
0.62,19,50
0.52,24,50
0.68,16,50
0.6,20,50
0.52,24,50
0.54,23,50
0.62,19,50
0.54,23,50
0.66,17,50
0.58,21,50
0.65,35,100
0.61,39,100
0.59,41,100
0.62,38,100
0.61,39,100
0.6,40,100
0.57,43,100
0.6,40,100
0.65,35,100
0.69,31,100
0.57,43,100
0.53,47,100
0.55,45,100
0.69,31,100
0.59,41,100
0.58,42,100
0.63,37,100
0.56,44,100
0.66,34,100
0.59,41,100
0.61,39,100
0.53,47,100
0.65,35,100
0.65,35,100
0.57,43,100
0.6,40,100
0.65,35,100
0.6,40,100
0.71,29,100
0.65,35,100
0.62,76,200
0.595,81,200
0.595,81,200
0.595,81,200
0.605,79,200
0.61,78,200
0.6,80,200
0.585,83,200
0.6,80,200
0.605,79,200
0.565,87,200
0.615,77,200
0.64,72,200
0.58,84,200
0.6,80,200
0.61,78,200
0.58,84,200
0.58,84,200
0.585,83,200
0.61,78,200
0.605,79,200
0.64,72,200
0.58,84,200
0.645,71,200
0.62,76,200
0.615,77,200
0.65,70,200
0.585,83,200
0.61,78,200
0.56,88,200
0.6106194690265486,132,400
0.6194690265486725,129,400
0.6106194690265486,132,400
0.616519174041298,130,400
0.616519174041298,130,400
0.6135693215339233,131,400
0.6194690265486725,129,400
0.6135693215339233,131,400
0.6135693215339233,131,400
0.616519174041298,130,400
0.6194690265486725,129,400
0.616519174041298,130,400
0.6135693215339233,131,400
0.6194690265486725,129,400
0.6194690265486725,129,400
0.6076696165191741,133,400
0.6076696165191741,133,400
0.6106194690265486,132,400
0.616519174041298,130,400
0.6047197640117994,134,400
0.6194690265486725,129,400
0.616519174041298,130,400
0.6076696165191741,133,400
0.6194690265486725,129,400
0.6106194690265486,132,400
0.5988200589970502,136,400
0.6194690265486725,129,400
0.6224188790560472,128,400
0.6194690265486725,129,400
0.6194690265486725,129,400
0.6272965879265092,142,800
0.6430446194225722,136,800
0.6404199475065617,137,800
0.6430446194225722,136,800
0.6404199475065617,137,800
0.6299212598425197,141,800
0.6220472440944882,144,800
0.6325459317585301,140,800
0.6194225721784777,145,800
0.6509186351706037,133,800
0.6482939632545932,134,800
0.6325459317585301,140,800
0.6377952755905512,138,800
0.6299212598425197,141,800
0.6272965879265092,142,800
0.6482939632545932,134,800
0.6246719160104987,143,800
0.6351706036745407,139,800
0.6246719160104987,143,800
0.6246719160104987,143,800
0.6272965879265092,142,800
0.6456692913385826,135,800
0.6325459317585301,140,800
0.6404199475065617,137,800
0.6299212598425197,141,800
0.6535433070866141,132,800
0.6351706036745407,139,800
0.6246719160104987,143,800
0.6325459317585301,140,800
0.6351706036745407,139,800
