accuracy,failures,budget
0.16,42,50
0.26,37,50
0.28,36,50
0.28,36,50
0.26,37,50
0.22,39,50
0.38,31,50
0.22,39,50
0.3,35,50
0.22,39,50
0.14,43,50
0.18,41,50
0.16,42,50
0.3,35,50
0.3,35,50
0.22,39,50
0.18,41,50
0.18,41,50
0.2,40,50
0.2,40,50
0.16,42,50
0.32,34,50
0.22,39,50
0.18,41,50
0.22,39,50
0.26,37,50
0.18,41,50
0.22,39,50
0.22,39,50
0.28,36,50
0.28,72,100
0.2,80,100
0.15,85,100
0.2,80,100
0.26,74,100
0.23,77,100
0.27,73,100
0.27,73,100
0.23,77,100
0.21,79,100
0.26,74,100
0.24,76,100
0.28,72,100
0.22,78,100
0.23,77,100
0.22,78,100
0.27,73,100
0.24,76,100
0.2,80,100
0.2,80,100
0.23,77,100
0.2,80,100
0.26,74,100
0.23,77,100
0.22,78,100
0.24,76,100
0.28,72,100
0.19,81,100
0.23,77,100
0.19,81,100
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.2419354838709677,141,200
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.265625,141,400
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
0.3155339805825243,141,800
