accuracy,failures,budget
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,19.0,50
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,37.0,100
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,75.0,200
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,151.0,400
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
0.5,321.0,800
