accuracy,failures,budget
0.2,40,50
0.22,39,50
0.2,40,50
0.2,40,50
0.18,41,50
0.22,39,50
0.22,39,50
0.2,40,50
0.2,40,50
0.2,40,50
0.2,40,50
0.2,40,50
0.2,40,50
0.18,41,50
0.2,40,50
0.18,41,50
0.2,40,50
0.18,41,50
0.22,39,50
0.22,39,50
0.2,40,50
0.2,40,50
0.2,40,50
0.2,40,50
0.2,40,50
0.2,40,50
0.22,39,50
0.2,40,50
0.2,40,50
0.2,40,50
0.21,79,100
0.23,77,100
0.22,78,100
0.22,78,100
0.22,78,100
0.22,78,100
0.23,77,100
0.22,78,100
0.22,78,100
0.22,78,100
0.23,77,100
0.23,77,100
0.22,78,100
0.22,78,100
0.23,77,100
0.22,78,100
0.22,78,100
0.22,78,100
0.21,79,100
0.22,78,100
0.22,78,100
0.22,78,100
0.21,79,100
0.22,78,100
0.23,77,100
0.22,78,100
0.23,77,100
0.23,77,100
0.22,78,100
0.22,78,100
0.235,153,200
0.24,152,200
0.23,154,200
0.235,153,200
0.24,152,200
0.23,154,200
0.24,152,200
0.24,152,200
0.235,153,200
0.235,153,200
0.235,153,200
0.24,152,200
0.24,152,200
0.235,153,200
0.225,155,200
0.235,153,200
0.235,153,200
0.225,155,200
0.24,152,200
0.23,154,200
0.235,153,200
0.23,154,200
0.235,153,200
0.235,153,200
0.235,153,200
0.235,153,200
0.235,153,200
0.24,152,200
0.24,152,200
0.23,154,200
0.2475,301,400
0.2475,301,400
0.2475,301,400
0.25,300,400
0.2525,299,400
0.2525,299,400
0.2525,299,400
0.2525,299,400
0.2525,299,400
0.245,302,400
0.25,300,400
0.25,300,400
0.25,300,400
0.25,300,400
0.2525,299,400
0.2525,299,400
0.25,300,400
0.25,300,400
0.25,300,400
0.2525,299,400
0.2475,301,400
0.25,300,400
0.2475,301,400
0.25,300,400
0.25,300,400
0.2475,301,400
0.2525,299,400
0.25,300,400
0.2475,301,400
0.25,300,400
0.401980198019802,302,800
0.403960396039604,301,800
0.4059405940594059,300,800
0.401980198019802,302,800
0.401980198019802,302,800
0.403960396039604,301,800
0.4059405940594059,300,800
0.401980198019802,302,800
0.403960396039604,301,800
0.4,303,800
0.403960396039604,301,800
0.4059405940594059,300,800
0.4059405940594059,300,800
0.4059405940594059,300,800
0.403960396039604,301,800
0.403960396039604,301,800
0.401980198019802,302,800
0.401980198019802,302,800
0.403960396039604,301,800
0.401980198019802,302,800
0.4059405940594059,300,800
0.403960396039604,301,800
0.4059405940594059,300,800
0.4,303,800
0.403960396039604,301,800
0.401980198019802,302,800
0.403960396039604,301,800
0.401980198019802,302,800
0.403960396039604,301,800
0.4079207920792079,299,800
