time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,payment_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701288740.059,0.011942373954165052,0.01645174379958118,0.005884274560289978,0.0023939591637076024,0.013006735734521933,0.004488229356123234,0.006315239436120217,0.0028869407489419473,0.01394791057664344,0.09586132300765413,0.003042164171418094,0.006900293718592959,0.009118260662304492,15802305.420152785,9659336.640223483,1156460.8522212147,7420.827596202624,7847740.70122512,22125520.616485883,2465879.882968348,962357.756388507,79128051.1925538,17435644.772624947,27186832.738642633,716947.0208183776,2777389.570607747,0,586.7879590996185,0,371.04137981013116,2378018.7631065818,7249415.872320221,0,0,52466447.93484584,9188170.80594327,301.34265219790325,1029.145728643216,643231.8428159722,0,660.1364539870708,0,0,0,0,72.63055235393207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10126046907636362,0.09389987272727272,0.05830988834181818,0.022411254545454545,0.08597613234424242,0.037511363636363634,0.04122225454545455,0.03222512727272727,0.13012868829333332,0.8525622909090909,0.02237101818181818,0.053471619529696965,0.07156798181818182
1701288745.059,0.04922961643074805,0.046080399267067126,0.012357970317203985,0.0068517015501081005,0.03406155223554049,0.004552867149307367,0.0061720659316982064,0.0035477610034414108,0.013963304686362971,0.09591363730061794,0.003031083868495974,0.009032364055809792,0.010032534844457206,15580065.507973481,12229890.168901145,1170317.9381746089,8471735.832732515,7789042.485269708,30139540.99339478,1873478.3639171186,976110.7045825032,105565070.58652307,17919412.60501092,26967600.08757206,742638.1219548207,2065803.5778432356,8440.064504569073,891.710963153789,2180.483148542477,4278356.164383561,2358269.067294187,7407405.903645931,0,0,52504627.5651288,9445159.838644018,298.91264686564983,1360.6968846892073,1177.0960557511314,0,1560.4941855191307,0,0,0,0,73.54472654145869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16594512779757573,0.14501767272727273,0.05956929090909091,0.02471081818181818,0.09368726625818181,0.03706185454545455,0.03888514545454545,0.03249487272727273,0.12882583567757575,0.7642533272727273,0.020525636363636364,0.06472461191272727,0.07378547272727272
1701288750.059,0.11027277015338703,0.08499971539391321,0.019622830900243426,0.011715852582767194,0.06369308528761168,0.00797009390609476,0.006423875444774917,0.0032947684145499456,0.014084679660050331,0.09485580903277528,0.0031376551475881765,0.011964134863408292,0.011338481849418706,15642962.14777652,12164893.146434307,861247.4595677686,16885711.779718895,10425316.814159293,29358473.381164294,1905731.5840373705,786335.5499836477,106743895.36616325,19834582.8125854,26606896.472282216,749474.372793161,2726291.299471239,11858.373343403284,960.6177048943732,3444.110490911693,4266206.5494805705,4694088.495575221,7212471.601126147,0,2009.3753406737162,53090899.137249134,11152307.52974184,294.8884089272858,1370.1542464225977,218.7683597714042,0,2660.172105861341,0,0,0,0,74.74043391785122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2073727219333333,0.1674293744569697,0.07917114452242426,0.023766557675151515,0.1737679204751515,0.048075548163636364,0.03406165454545454,0.028490527272727273,0.12867917927030303,0.6668534909090909,0.018498527272727272,0.06693847117090909,0.06389250909090909
1701288755.059,0.1512185410722981,0.11344267067058077,0.02402468749669575,0.015558854535336668,0.09001843059639288,0.013708655746155856,0.006359614820671306,0.0040764656166854185,0.013637845895522391,0.09401123060075091,0.002856993851396393,0.01845053107272268,0.013403137039880117,15705753.043227356,12041046.292649744,1128574.4999559433,26133103.023557786,10325863.007731676,35916288.045507066,2496151.8004743764,774788.4502062463,128868689.69438523,17814418.61149967,34219001.703829914,759745.5623467409,3494334.0278539313,11892.589854105428,891907.629515592,3392.5808441272357,8805298.312001485,4682173.000834876,7058837.6499866685,0,3949.643756361494,51280639.09026297,11263623.058234558,303.4298836950885,18364.015664458515,644412.1796980662,0,3666.177365651069,0,0,0,0,73.60023000071875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3765094896981818,0.28914044355515156,0.09867134545454545,0.03915654594181818,0.19348299296000002,0.05364149801818183,0.03259461818181818,0.029240067198787877,0.1245349299151515,0.6676910545454545,0.018384181818181817,0.0731206909090909,0.06916180000000001
1701288760.059,0.19387467163770963,0.1392762951614662,0.030599036363303956,0.019272058664747255,0.11601877172379743,0.018793207329995433,0.006398897706846776,0.004085982677836154,0.013993679758749912,0.09364899316023038,0.002898510486569519,0.0236921029314328,0.015526079992637597,15878450.055605184,12221193.940935014,886625.4707667556,25354660.140363507,10423889.635967242,29543225.05207001,1896250.8488116637,767745.5629703251,132552369.18578085,15532638.280705612,27033270.456581764,1117537.6681052234,2816989.508558807,12022.679622978614,911106.687493189,3519.5436761856013,8542485.513766421,7083709.43334005,7255070.120948587,0,3925.59988641204,52747406.89024947,9356191.146807496,299.5849256706102,17970.38124742582,651530.1306828639,0,4612.4450579389,0,0,0,0,74.36861121702344,0,0,0,0,0,150.78225658015828,0,0,0,0,0,0,0,0,0.5224764543830303,0.38972677941575756,0.09492184824242422,0.04093692560121213,0.19409497451030303,0.052394745454545456,0.03241863636363636,0.025813545454545454,0.12265591823030303,0.5459423272727273,0.016662727272727273,0.09322417018545454,0.07351656363636364
1701288765.059,0.227692432559655,0.1719596412801898,0.035774529262979124,0.024756757261448444,0.13876160985615066,0.02343584340740175,0.006273167821982951,0.0049477962524111345,0.013853612603978292,0.0929109123658707,0.00287286094718758,0.02804885589319416,0.01724923551363697,15768420.900170185,9969168.765743075,1193696.1819658813,25596447.22166718,13060304.183069058,37170800.67691855,2563454.739869474,600234.99586663,131150068.42676312,15170307.865933398,34505594.98020467,1100627.0788874975,2839617.534022762,11939.312742151573,929171.1364646616,3554.242670408389,12934270.839766761,9467319.083183106,7304598.631447281,0,6696.867824010288,52189409.90958409,10959916.593518801,305.9684768805557,17698.45329006543,657203.3939213902,0,5765.594902948586,0,0,0,0,75.51343976992,0,0,0,0,0,152.09520803549876,0,0,0,0,0,0,0,0,0.5300416693248485,0.39237604714424246,0.11450936363636363,0.05510550444727273,0.28777392191030304,0.06591192733454546,0.02714750909090909,0.025488585764848484,0.1203564674812121,0.44142563636363635,0.015129127272727272,0.11153019307757576,0.07920378181818181
1701288770.059,0.269415908120233,0.20071810706972748,0.04022423480113397,0.028000363379665792,0.1683261399391822,0.027995884780359068,0.006446776806771861,0.005017087242872626,0.01344780856015923,0.09351090971337865,0.0029031444662809495,0.03636940510822036,0.019639941407950102,15649843.912068194,9673207.888781117,862729.5103614627,34220810.37655075,10416181.724921227,29902890.10501405,2541756.074373366,596144.6409238542,103053508.63478076,15624868.316630678,33622991.73854496,1144110.2146111203,2083876.396344117,11834.113952445045,905587.2400043107,3461.5912812296424,12971947.607163027,9429098.849564005,7341872.504067444,0,6577.84193431974,51276849.1223083,11289003.26670727,298.1402627652218,18360.3198126498,641912.6650224865,0,6842.116607393038,0,0,0,0,74.88527707186866,0,0,0,0,0,148.55650660089944,0,0,0,0,0,0,0,0,0.6728092831536462,0.4914072619393488,0.12613960551848685,0.06672390963644406,0.29754477144519387,0.06953514005326983,0.02782873661436649,0.023409050415431887,0.12105845157445959,0.47095149355489707,0.014879152046252024,0.11971267407989868,0.07332270967038163
1701288775.059,0.31170423365628397,0.22690516726255003,0.04622139929935074,0.03217252655280361,0.19428714923988982,0.032471291872352294,0.0063117986596843215,0.0056390834795506765,0.013544534451389732,0.09129320519116096,0.0023628670026292924,0.042681648689315045,0.02199823192507498,23853686.42691627,7293660.960635609,1153089.332790743,34387444.74344189,10343383.183008438,37100395.86735911,1912326.6561687477,597770.1644266773,130605239.13317598,13407709.944802377,33732393.8066024,1512405.7865922193,2846082.037723202,12032.331636469795,910542.7230046949,3478.6178099400204,13035113.03933952,9377107.942973524,7287306.626539188,0,6742.325850623157,51989014.75330102,9414471.007402757,0,18192.233784126754,659011.5999776565,0,7839.942217407007,0,0,0,0,74.99908448383198,0,0,0,0,0,152.5313273874914,0,0,0,0,0,0,0,0,0.6859794532993939,0.4978007343854546,0.13189923192848482,0.06769255003878787,0.40180420641212117,0.06828399165212122,0.02741961818181818,0.023043036363636363,0.11933152997939393,0.38415441818181817,0.008624072727272726,0.11637265454545453,0.08363841818181818
1701288780.059,0.36090094984951215,0.25794231039290233,0.050653744802175577,0.03644477831267958,0.22291089747948384,0.038442494079495355,0.006536983040702308,0.005568904713170929,0.004770301238039581,0.09011550805152976,0.002421214732708164,0.0490202461911356,0.02471929690920557,31033048.458620504,7298563.244613434,1424670.655320642,34392124.61789095,7820439.472866517,44952546.87297322,2521701.2261481537,610743.3249876642,105911113.57826309,15485620.26057678,27122403.91991338,1162767.7504009332,2835785.833549775,7670216.095884312,1819801.701973565,3449.5657513816996,17378928.154344603,9439568.934949096,7358758.306309645,0,6811.820391454522,26348684.53728727,9327154.44298053,0,18288.38023035428,656627.5091833327,0,8899.51113525258,0,0,0,0,74.29442066313575,0,0,0,0,0,151.9795183852176,0,0,0,0,0,0,0,0,0.8449819267430302,0.4893365013454545,0.1463032415939394,0.08204138216606062,0.40232865895030306,0.08460709080969699,0.025457345454545453,0.020757254545454542,0.023807199999999997,0.2929406363636364,0.007306145454545454,0.13156496978545454,0.08939048689939394
1701288785.059,0.40787579236219734,0.28858274516464866,0.058301143688355664,0.039814028245805946,0.25554092516208166,0.043530725070321186,0.0063617712845886005,0.006178484347513902,0.004682327384570045,0.08777810509830894,0.002425693052899947,0.05862401624559172,0.026720170851459408,32070243.93116776,7361324.347524337,1194082.460321008,42819631.80160467,7735894.38896213,44024734.162054256,2545945.098039216,597599.8563992102,133527472.6780485,13131835.029148713,26912842.02858964,1632132.5856121485,2757530.2081265002,7926572.264654459,1835805.1613610212,3581.7996560060237,21640608.02334063,9333521.535766529,7206521.949006442,0,6690.647998563993,26575305.449656516,9226938.190245138,0,19338.99905571294,638884.0231773136,0,10024.363961792047,0,0,0,0,0,0,0,0,0,0,221.8090579252333,0,0,0,0,0,0,0,0,0.8444428615430305,0.49476565145575757,0.14637377044727273,0.08244538031393939,0.5067859881684849,0.09708478368,0.02439970909090909,0.021126411235151514,0.02211401818181818,0.27621769090909093,0.006930890909090909,0.15266993250787878,0.08264230909090908
