specId,testId,state,code,severity,respTime,url,method,ic,numValid,numInvalid,hasPayload,hasDate,hasDateTime,hasInt32,hasInt64,hasFloat,hasDouble,hasEmpty,hasRange,hasSymbol,hasGreater,hasLower,hasBTrue,hasBFalse,hasSRange,hasLang
4,1348,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/status/{orderId}/{status},GET,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4,1349,failed,500,2,8,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/status/{orderId}/{status},GET,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
4,1350,success,200,0,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
4,1351,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4,1352,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4,1353,success,200,0,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
4,1354,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1355,success,200,0,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1356,success,200,0,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1357,failed,500,2,3,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4,1358,success,200,0,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
4,1359,success,200,0,3,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
4,1360,success,200,0,3,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/tickets,POST,5,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
4,1361,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{orderId},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1362,success,200,0,7,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{orderId},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1363,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{orderId},DELETE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1364,failed,405,1,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{orderId},DELETE,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1365,failed,400,1,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{travelDate}/{trainNumber},GET,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1366,failed,500,2,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{travelDate}/{trainNumber},GET,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1367,failed,500,2,5,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{travelDate}/{trainNumber},GET,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1368,failed,500,2,4,http://host.docker.internal:12032/api/v1/orderOtherService/orderOther/{travelDate}/{trainNumber},GET,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1369,success,200,0,5,http://host.docker.internal:12032/api/v1/orderOtherService/welcome,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1370,success,403,0,4,http://host.docker.internal:12032/auditevents?principal={principal}&after={after}&type={type},GET,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1371,success,403,0,4,http://host.docker.internal:12032/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1372,success,403,0,3,http://host.docker.internal:12032/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1373,success,403,0,3,http://host.docker.internal:12032/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1374,success,403,0,3,http://host.docker.internal:12032/auditevents.json?principal={principal}&after={after}&type={type},GET,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1375,success,403,0,7,http://host.docker.internal:12032/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1376,success,403,0,4,http://host.docker.internal:12032/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1377,success,403,0,3,http://host.docker.internal:12032/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1378,success,403,0,4,http://host.docker.internal:12032/autoconfig,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1379,success,403,0,4,http://host.docker.internal:12032/autoconfig.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1380,success,403,0,4,http://host.docker.internal:12032/beans,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1381,success,403,0,4,http://host.docker.internal:12032/beans.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1382,success,403,0,4,http://host.docker.internal:12032/configprops,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1383,success,403,0,4,http://host.docker.internal:12032/configprops.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1384,success,403,0,5,http://host.docker.internal:12032/dump,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1385,success,403,0,4,http://host.docker.internal:12032/dump.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1386,success,403,0,3,http://host.docker.internal:12032/env,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1387,success,403,0,5,http://host.docker.internal:12032/env.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1388,success,403,0,4,http://host.docker.internal:12032/env/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1389,success,403,0,4,http://host.docker.internal:12032/env/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1390,failed,500,2,4,http://host.docker.internal:12032/error,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1391,failed,500,2,3,http://host.docker.internal:12032/error,PUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1392,failed,500,2,3,http://host.docker.internal:12032/error,POST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1393,failed,500,2,3,http://host.docker.internal:12032/error,DELETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1394,failed,500,2,5,http://host.docker.internal:12032/error,PATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1395,failed,500,2,4,http://host.docker.internal:12032/error,HEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1396,success,200,0,7,http://host.docker.internal:12032/error,OPTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1397,success,200,0,3,http://host.docker.internal:12032/health,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1398,success,200,0,2,http://host.docker.internal:12032/health.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1399,success,403,0,2,http://host.docker.internal:12032/heapdump?live={live},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1400,success,403,0,4,http://host.docker.internal:12032/heapdump?live={live},GET,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1401,success,403,0,4,http://host.docker.internal:12032/heapdump.json?live={live},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,1402,success,403,0,3,http://host.docker.internal:12032/heapdump.json?live={live},GET,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,1403,success,200,0,3,http://host.docker.internal:12032/info,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1404,success,200,0,1,http://host.docker.internal:12032/info.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1405,success,403,0,2,http://host.docker.internal:12032/loggers,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1406,success,403,0,6,http://host.docker.internal:12032/loggers.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1407,success,403,0,5,http://host.docker.internal:12032/loggers/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1408,success,403,0,4,http://host.docker.internal:12032/loggers/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1409,success,403,0,4,http://host.docker.internal:12032/loggers/{name},POST,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1410,failed,405,1,3,http://host.docker.internal:12032/loggers/{name},POST,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,1411,success,403,0,4,http://host.docker.internal:12032/mappings,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1412,success,403,0,4,http://host.docker.internal:12032/mappings.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1413,success,403,0,3,http://host.docker.internal:12032/metrics,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1414,success,403,0,3,http://host.docker.internal:12032/metrics.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1415,success,403,0,3,http://host.docker.internal:12032/metrics/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4,1416,success,403,0,4,http://host.docker.internal:12032/metrics/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1417,success,403,0,4,http://host.docker.internal:12032/trace,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1418,success,403,0,4,http://host.docker.internal:12032/trace.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1419,success,200,0,8,http://host.docker.internal:12345/api/v1/stationservice/stations,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1420,success,200,0,4,http://host.docker.internal:12345/api/v1/stationservice/stations,PUT,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,1421,success,200,0,4,http://host.docker.internal:12345/api/v1/stationservice/stations,PUT,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5,1422,success,200,0,3,http://host.docker.internal:12345/api/v1/stationservice/stations,PUT,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5,1423,success,200,0,5,http://host.docker.internal:12345/api/v1/stationservice/stations,PUT,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,1424,success,201,0,6,http://host.docker.internal:12345/api/v1/stationservice/stations,POST,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,1425,success,201,0,5,http://host.docker.internal:12345/api/v1/stationservice/stations,POST,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5,1426,success,201,0,5,http://host.docker.internal:12345/api/v1/stationservice/stations,POST,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5,1427,success,201,0,5,http://host.docker.internal:12345/api/v1/stationservice/stations,POST,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,1428,failed,400,1,11,http://host.docker.internal:12345/api/v1/stationservice/stations,DELETE,3,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5,1429,failed,400,1,6,http://host.docker.internal:12345/api/v1/stationservice/stations,DELETE,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5,1430,failed,400,1,6,http://host.docker.internal:12345/api/v1/stationservice/stations,DELETE,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
5,1431,failed,400,1,6,http://host.docker.internal:12345/api/v1/stationservice/stations,DELETE,3,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5,1432,success,200,0,6,http://host.docker.internal:12345/api/v1/stationservice/stations/id/{stationNameForId},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1433,success,404,0,5,http://host.docker.internal:12345/api/v1/stationservice/stations/id/{stationNameForId},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1434,failed,400,1,4,http://host.docker.internal:12345/api/v1/stationservice/stations/idlist,POST,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1435,failed,400,1,4,http://host.docker.internal:12345/api/v1/stationservice/stations/idlist,POST,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1436,success,200,0,4,http://host.docker.internal:12345/api/v1/stationservice/stations/name/{stationIdForName},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1437,success,404,0,5,http://host.docker.internal:12345/api/v1/stationservice/stations/name/{stationIdForName},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1438,failed,400,1,6,http://host.docker.internal:12345/api/v1/stationservice/stations/namelist,POST,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1439,failed,400,1,5,http://host.docker.internal:12345/api/v1/stationservice/stations/namelist,POST,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1440,success,200,0,4,http://host.docker.internal:12345/api/v1/stationservice/welcome,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1441,success,403,0,7,http://host.docker.internal:12345/auditevents?principal={principal}&after={after}&type={type},GET,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1442,success,403,0,6,http://host.docker.internal:12345/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,1443,success,403,0,5,http://host.docker.internal:12345/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1444,success,403,0,5,http://host.docker.internal:12345/auditevents?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,1445,success,403,0,5,http://host.docker.internal:12345/auditevents.json?principal={principal}&after={after}&type={type},GET,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1446,success,403,0,5,http://host.docker.internal:12345/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,1447,success,403,0,5,http://host.docker.internal:12345/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1448,success,403,0,4,http://host.docker.internal:12345/auditevents.json?principal={principal}&after={after}&type={type},GET,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,1449,success,403,0,6,http://host.docker.internal:12345/autoconfig,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1450,success,403,0,4,http://host.docker.internal:12345/autoconfig.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1451,success,403,0,4,http://host.docker.internal:12345/beans,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1452,success,403,0,5,http://host.docker.internal:12345/beans.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1453,success,403,0,5,http://host.docker.internal:12345/configprops,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1454,success,403,0,5,http://host.docker.internal:12345/configprops.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1455,success,403,0,6,http://host.docker.internal:12345/dump,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1456,success,403,0,6,http://host.docker.internal:12345/dump.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1457,success,403,0,6,http://host.docker.internal:12345/env,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1458,success,403,0,7,http://host.docker.internal:12345/env.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1459,success,403,0,5,http://host.docker.internal:12345/env/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1460,success,403,0,5,http://host.docker.internal:12345/env/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1461,failed,500,2,5,http://host.docker.internal:12345/error,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1462,failed,500,2,3,http://host.docker.internal:12345/error,PUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1463,failed,500,2,4,http://host.docker.internal:12345/error,POST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1464,failed,500,2,5,http://host.docker.internal:12345/error,DELETE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1465,failed,500,2,5,http://host.docker.internal:12345/error,PATCH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1466,failed,500,2,4,http://host.docker.internal:12345/error,HEAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1467,success,200,0,4,http://host.docker.internal:12345/error,OPTIONS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1468,success,200,0,3,http://host.docker.internal:12345/health,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1469,success,200,0,2,http://host.docker.internal:12345/health.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1470,success,403,0,4,http://host.docker.internal:12345/heapdump?live={live},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1471,success,403,0,5,http://host.docker.internal:12345/heapdump?live={live},GET,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1472,success,403,0,5,http://host.docker.internal:12345/heapdump.json?live={live},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5,1473,success,403,0,8,http://host.docker.internal:12345/heapdump.json?live={live},GET,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,1474,success,200,0,4,http://host.docker.internal:12345/info,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1475,success,200,0,3,http://host.docker.internal:12345/info.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1476,success,403,0,4,http://host.docker.internal:12345/loggers,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1477,success,403,0,6,http://host.docker.internal:12345/loggers.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1478,success,403,0,5,http://host.docker.internal:12345/loggers/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1479,success,403,0,6,http://host.docker.internal:12345/loggers/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1480,success,403,0,5,http://host.docker.internal:12345/loggers/{name},POST,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1481,failed,405,1,4,http://host.docker.internal:12345/loggers/{name},POST,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,1482,success,403,0,4,http://host.docker.internal:12345/mappings,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1483,success,403,0,5,http://host.docker.internal:12345/mappings.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1484,success,403,0,6,http://host.docker.internal:12345/metrics,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1485,success,403,0,4,http://host.docker.internal:12345/metrics.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1486,success,403,0,5,http://host.docker.internal:12345/metrics/{name},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5,1487,success,403,0,4,http://host.docker.internal:12345/metrics/{name},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1488,success,403,0,5,http://host.docker.internal:12345/trace,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1489,success,403,0,4,http://host.docker.internal:12345/trace.json,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1490,failed,400,1,122,http://host.docker.internal:12346/api/v1/travelservice/admin_trip,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1491,success,200,0,6,http://host.docker.internal:12346/api/v1/travelservice/routes/{tripId},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1492,success,404,0,4,http://host.docker.internal:12346/api/v1/travelservice/routes/{tripId},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1493,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/train_types/{tripId},GET,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1494,success,404,0,4,http://host.docker.internal:12346/api/v1/travelservice/train_types/{tripId},GET,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1495,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1496,failed,500,2,8,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1497,failed,500,2,5,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1498,success,200,0,4,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1499,failed,500,2,4,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1500,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1501,success,200,0,4,http://host.docker.internal:12346/api/v1/travelservice/trip_detail,POST,4,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1502,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trips,GET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1503,success,200,0,4,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1504,failed,500,2,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1505,failed,500,2,6,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1506,success,200,0,6,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1507,failed,500,2,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1508,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1509,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1510,failed,500,2,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1511,success,200,0,6,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1512,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1513,success,200,0,4,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1514,failed,500,2,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1515,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1516,success,200,0,4,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1517,success,200,0,3,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1518,success,200,0,3,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1519,failed,500,2,4,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1520,success,200,0,5,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
6,1521,success,200,0,4,http://host.docker.internal:12346/api/v1/travelservice/trips,PUT,8,6,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
