method,dataset,aux_var,RMSE,RMedSE,failures_mean,failures_std
SSRS,imdbAuxDS,Prediction_Entropy,0.25214503845340014,0.24712845344071566,289.6333333333333,12.957445824654277
SSRS,imdbAuxDS,Similarity_Score,0.010851152012574486,0.007510659092250168,92.6,7.681594662029761
SSRS,SSTtestAuxDS,Confidence_Score,0.26318831184156116,0.2627625838435484,74.56666666666666,1.8510636892363257
SSRS,SSTtestAuxDS,DSA,0.08117492510177374,0.08118028837778779,104.9,3.2731931051265937
SSRS,SSTtestAuxDS,LSA,0.6070360358919401,0.6070360358919402,141.0,0.0
SSRS,SSTtestAuxDS,Prediction_Entropy,0.21704208532304675,0.2152529433037329,84.43333333333334,3.2129407877748264
SSRS,SSTtestAuxDS,Similarity_Score,0.006934175916036336,0.005590032823603968,61.43333333333333,5.618217494552161
SUPS,imdb300AuxDS,Confidence_Score,0.03166933019611098,0.013278362012963466,297.1,13.85229969703774
SUPS,imdb300AuxDS,DSA,0.02203748835570359,0.011342366809517975,50.233333333333334,6.745027968722634
SUPS,imdb300AuxDS,Prediction_Entropy,0.013547250431755918,0.009326468463914803,263.8333333333333,11.166709555587563
SUPS,imdb300AuxDS,LSA,0.0019617577656878527,0.0015595466499806318,685.6666666666666,10.253118393035807
SUPS,imdb300AuxDS,Similarity_Score,0.101,0.10099999999999998,0.0,0.0
SUPS,imdbAuxDS,Confidence_Score,0.03683864734721705,0.012834284011600626,319.8,14.094263934738448
SUPS,imdbAuxDS,DSA,0.01823713331496631,0.011446892490573218,56.8,6.850119555966486
SUPS,imdbAuxDS,Prediction_Entropy,0.013196970647594326,0.009765077276681616,283.8333333333333,14.755672978806194
SUPS,imdbAuxDS,LSA,0.001731831823531117,0.001413813307306806,695.5333333333333,10.899963091786086
SUPS,imdbAuxDS,Similarity_Score,0.11040000000000005,0.11040000000000005,0.0,0.0
SUPS,SSTtestAuxDS,Confidence_Score,0.03207409985922449,0.013741212193677379,350.5,12.672941579438534
SUPS,SSTtestAuxDS,DSA,0.017141295275135977,0.010955492899494462,34.666666666666664,7.179152448935561
SUPS,SSTtestAuxDS,Prediction_Entropy,0.014825777251731452,0.006029684803905743,285.53333333333336,14.76186450548036
SUPS,SSTtestAuxDS,LSA,0.0013242245318253432,0.0009302326034974925,699.2666666666667,12.822214917957771
SUPS,SSTtestAuxDS,Similarity_Score,0.07742998352553544,0.07742998352553543,0.0,0.0
SRS,imdb300AuxDS,Confidence_Score,0.010048839070592518,0.006885219676960224,81.8,8.11299511001778
SRS,imdb300AuxDS,DSA,0.00957535900110278,0.006500000000000061,80.93333333333334,7.79006145490935
SRS,imdb300AuxDS,LSA,0.012306417702429353,0.009086390922693128,80.3,10.00051722800307
SRS,imdb300AuxDS,Prediction_Entropy,0.007838872155269953,0.0050062460986252,80.96666666666667,6.37605073603604
SRS,imdb300AuxDS,Similarity_Score,0.01120593220873063,0.007750000000000035,80.23333333333333,9.099766322628115
SRS,imdbAuxDS,Confidence_Score,0.013101192693797024,0.011042701209396249,85.63333333333334,10.303944117075563
SRS,imdbAuxDS,DSA,0.009409525315692962,0.005629498201438549,88.26666666666667,7.656114677434175
SRS,imdbAuxDS,LSA,0.009948073515342878,0.006950989138244976,90.13333333333334,7.881595030822445
SRS,imdbAuxDS,Prediction_Entropy,0.011436218052019366,0.007900000000000018,85.96666666666667,8.992269988174836
SRS,imdbAuxDS,Similarity_Score,0.011287788386865978,0.008349999999999969,89.6,9.09186828795475
SRS,SSTtestAuxDS,Confidence_Score,0.008514779511330617,0.006250392172231769,59.6,6.505170357439562
SRS,SSTtestAuxDS,DSA,0.008965060913827053,0.0056523120679608276,59.93333333333333,7.002134321581619
SRS,SSTtestAuxDS,LSA,0.00889203353298482,0.005070016474464589,62.6,7.204404782899283
SRS,SSTtestAuxDS,Prediction_Entropy,0.010388654537930005,0.008143932202174553,63.8,8.239517896844074
SRS,SSTtestAuxDS,Similarity_Score,0.00883243574078202,0.006179983525535393,60.43333333333333,7.020577308678144
2-UPS,imdb300AuxDS,Confidence_Score,0.013287381369161988,0.011011691694033711,84.56666666666666,9.971280598880425
2-UPS,imdb300AuxDS,DSA,0.028385916201007538,0.023485016059246102,99.9,11.698364165041669
2-UPS,imdb300AuxDS,LSA,0.09915727072939085,0.09932499540558991,1.0,0.7878385971583354
2-UPS,imdb300AuxDS,Prediction_Entropy,0.05490850799747803,0.05522651877398906,36.666666666666664,4.7002078701892005
2-UPS,imdb300AuxDS,Similarity_Score,0.006674734701344569,0.0034999999999999476,80.76666666666667,5.430966976409502
2-UPS,imdbAuxDS,Confidence_Score,0.010764778122648058,0.007548139232667621,91.0,8.107042489776063
2-UPS,imdbAuxDS,DSA,0.03407723088532317,0.023300714114371398,110.1,15.977030926970734
2-UPS,imdbAuxDS,LSA,0.11040000000000005,0.11040000000000005,0.0,0.0
2-UPS,imdbAuxDS,Prediction_Entropy,0.0614069818791208,0.06467742549792944,39.3,8.13739770315488
2-UPS,imdbAuxDS,Similarity_Score,0.009848730882707678,0.005629498201438549,87.93333333333334,8.004021977486815
2-UPS,SSTtestAuxDS,Confidence_Score,0.013013350351011614,0.007112446070964455,68.33333333333333,7.8667056301392355
2-UPS,SSTtestAuxDS,DSA,0.04732837907020678,0.04430307529911809,97.03333333333333,13.435627709713565
2-UPS,SSTtestAuxDS,LSA,0.07156350357348722,0.07180770351502976,4.733333333333333,2.1803722132942682
2-UPS,SSTtestAuxDS,Prediction_Entropy,0.05723659324399205,0.056808421720167084,16.366666666666667,4.475861183429769
2-UPS,SSTtestAuxDS,Similarity_Score,0.01062700514659581,0.0057292091639617165,62.06666666666667,8.64604088519744
