accuracy,failures
0.905,76
0.895,84
0.90875,73
0.90875,73
0.91,72
0.92,64
0.90625,75
0.8925,86
0.9,80
0.8925,86
0.905,76
0.88,96
0.90875,73
0.86875,105
0.91,72
0.89,88
0.9075,74
0.9125,70
0.89125,87
0.915,68
0.8875,90
0.89,88
0.91125,71
0.9025,78
0.9075,74
0.90125,79
0.90625,75
0.92625,59
0.9025,78
0.9,80
