time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,surveyservice_disk,surveyservice-db_disk,transformation-worker_disk,unicloudauth-db_disk,geospatialanalysisservice_power,surveyservice_power,surveyservice-db_power,transformation-consumer_power,transformation-worker_power,unicloudauth_power,unicloudauth-api_power,unicloudauth-db_power
1701163742.986,0.00008575860155383062,0.02017188069767118,0.008969129865643738,0.0001567677417044239,0.0015975204047396462,0.0016953166131034993,0.001752543494077045,0.00042327696339810195,0,40561017.829758145,15982464.956456922,0,20344669.76284236,7565528.303264919,4584723.365357709,791288.7121554451,0,8871753.00703952,0,0,0,4637.206924256811,4126.18225911762,0,0,0,297.87466138210647,0,0,0,0,0,0,0,0,0,0,0.1475423172939394,0.06981456653939394,0.002438107060606061,0.01405189090909091,0.01637750909090909,0.014967181818181819,0.0015427514333333336
1701163747.986,0.0000808327984482438,0.2487791834865685,0.012055033887090718,0.00016126109381620174,0.0015908216970028338,0.0016688488629758803,0.0017283031283912755,0.0002982857355985302,0,63984142.4914368,15725590.028790615,0,20865676.066286333,7531801.220575415,5744868.764734499,814952.9865915744,0,26118184.24373535,0,0,0,5133.3914559721015,4138.4575085132665,0,0,6693973.102577969,292.9847463385848,0,0,0,0,0,0,0,0,0,0,0.20591755678484852,0.07759102285151516,0.002438107060606061,0.014028381818181817,0.015699981818181816,0.014943672727272726,0.0015427514333333336
1701163752.986,0.00008220150733835685,0.5079741006673164,0.013533103006019358,0.00015799565052609043,0.0015888403295768539,0.0016369243949261722,0.0017327230843480863,0.0004027900373992587,0,66147346.655146435,16099377.572863493,0,20911224.406090632,9290277.984103916,5695562.815562815,384694.46736782964,0,17820163.906097766,0,0,0,4776.71923497856,4105.732105732106,0,0,17139772.436901543,299.76032347183343,0,0,0,0,0,0,0,0,0,0,0.2577287519212121,0.08419832996363638,0,0.012004581818181818,0.013676181818181818,0.014326543281818184,0.0015427514333333336
1701163757.986,0.00006865490542881967,0.7437131310433275,0.01619120785467196,0.0000865138329158076,0.0015815646248745023,0.0016646497406297967,0.0017414441051961185,0.00043317858158448456,0,100896861.87475605,16284359.990380527,0,27542676.803901877,7574921.604442171,4603837.710261118,415353.9214013536,0,18018547.556646038,0,0,0,4863.0086943815295,4450.005619450792,0,0,32677644.44716073,303.08748173224564,0,0,0,0,0,0,0,0,0,0.0005938588363636364,0.3424350351333334,0.0848886244757576,0,0.011046216036363637,0.009860872727272726,0.012024127272727272,0.0015427514333333336
1701163762.986,0.00007678398299078671,1.0546789503266076,0.01880142855347496,0.00015166009915534124,0.0015421886495665422,0.0016735565868810558,0.0017204448985630532,0.00040044463110737753,0,120126925.1623938,15816285.678378427,0,20595752.54267584,7577113.539192399,4538528.285835815,383408.65182696347,0,29539807.34729526,73.53812456237993,0,0,5089.128448748402,4241.969189798976,0,0,34398321.993495755,588.3049964990395,0,0,0,0,0,0,0,0,0,0.0005938588363636364,0.6891724426530303,0.08671967361515152,0.0006180173939393941,0.010270072727272728,0.00907364638787879,0.009617981818181817,0.0015427514333333336
1701163767.986,0.00007622202128033226,1.322172015207431,0.021273136768967863,0.00014956465603099947,0.0015191450339836592,0.0016814289265867234,0.0017195817515216123,0.00028363899017194456,0,128545947.12164162,16367563.647172475,0,28064021.048015784,7584084.235156478,4434072.2064693235,405513.7796368617,0,45254479.75611061,76.09422605335513,0,0,4941.7958467388125,4142.679116473117,0,0,46402569.040395066,608.753808426841,0,0,0,0,0,0,0,0,0,0.0005938588363636364,1.3750887198646466,0.09415711393636367,0.0006180173939393941,0.009253163636363635,0.008843963636363637,0.008601072727272728,0
1701163772.986,0.00007811177782209217,1.578552668526336,0.02329244345022463,0.00014728955346315507,0.0015417497174936086,0.0016400738525478877,0.0016992617739690907,0.0003961114986336834,0,137506681.44613692,15971491.66787422,0,27995479.896475043,7496183.30321648,4497559.803706145,393885.8046886236,0,46584125.96806754,222.5764381973627,0,0,4959.016985905312,3900.095217168388,0,0,52001484.966626294,593.5371685263005,0,0,0,0,0,0,0,0,0,0.0005938588363636364,2.2187982281196974,0.09912158733030306,0.0006180173939393941,0.008248363636363635,0.007839163636363637,0.0081814,0
1701163777.986,0.0000787328556429468,1.8330586805082725,0.025740573752323793,0.00014926462934181304,0.0015230827437430258,0.0016526123950536356,0.0016950257038610243,0.00040992182234551606,0,168513415.23743364,15755879.307879306,0,28080952.119782813,7552263.417654666,5572192.778957686,407914.6543538568,0,72573937.77648324,219.64821964821965,0,0,4699.557449598427,4015.030223819637,0,0,57543380.04224937,878.5928785928786,0,0,0,0,0,0,0,0,0,0.0005938588363636364,2.328569618730303,0.10013692025151516,0.0006180173939393941,0.0077198909090909085,0.007830651793939396,0.007067799999999999,0
1701163782.986,0.00007766630974578646,2.1081009004098576,0.03273438141352048,0.00014700119246787252,0.0015189266584632879,0.0016124457616640629,0.0017049509229177637,0.00040401560522986094,0,182928578.94172212,13260067.176477121,0,20850301.762513116,7544808.465762391,4460199.575294482,401765.9765646489,0,96427111.79716471,180124.79863721368,0,0,4691.952434633986,3865.7640161896297,0,0,58573886.128105134,910.1042457459217,0,0,0,0,0,0,0,0,0,0.0005938588363636364,3.1946952121838383,0.10453867223696972,0.0006180173939393941,0.005564436363636363,0.006354581818181818,0.0049123454545454545,0
1701163787.986,0.00005963495555275147,2.4336874819519325,0.03968719914858658,0.00007605214395373462,0.001494948180816036,0.0016039246423127126,0.0017104960216998187,0.00026232084414648234,0,196047751.41323096,16664444.228686659,0,28224917.309812568,7616572.446599446,4449381.844484629,392710.49596309115,0,99329141.62478296,781527.0174390381,0,0,4363.289070104873,4370.05424954792,0,0,70742431.07730359,1682.5124164457225,0,0,0,0,0,0,0,0,0,0.0005938588363636364,3.2706012600510825,0.11185983921393941,0.0006180173939393941,0.005263036363636364,0.006053181818181818,0.004610945454545454,0
