accuracy,failures
0.9151476552774401,114
0.9047328106655541,113
0.8709011426315594,128
0.9057029796444603,118
0.9134480410388252,118
0.8879712833645577,125
0.8936181264436692,128
0.8851331560117043,134
0.915171070812996,114
0.9057450731261625,131
0.8894352187464405,120
0.886784769656376,126
0.9068487739047395,122
0.8812707110108959,135
0.9053346308371475,126
0.890361087810525,136
0.9218294745085094,113
0.8987229613658687,127
0.8928044463397672,127
0.8877817657226403,134
0.898134242782236,129
0.8902275504924875,127
0.9112828434564456,122
0.9035333140827803,119
0.8907661162686176,129
0.9154397992550772,118
0.8930952816916464,112
0.8985410848832676,115
0.8837413508283807,133
0.9158326721126372,105
