accuracy,failures
0.5841221773738241,118
0.8083760578184702,109
0.5830304087934112,121
0.6328696872628737,119
0.6838363282737238,113
0.6584918477996056,116
0.5832769819227364,118
0.7340834729462438,107
0.5602566309305703,112
0.7108677292856507,100
0.5843829333987944,113
0.7526151815148563,113
0.6084800078228029,118
0.584408767686462,115
0.6368210478602059,100
0.48042551926235977,112
0.7279860916840638,114
0.6026268349449981,124
0.5847251576782053,111
0.659817998920976,111
0.7107887297792963,102
0.7054364539775169,131
0.6598701456370755,106
0.6548422472525546,108
0.6338123553352292,114
0.7037002560364191,115
0.7084068653910636,112
0.6025212830474506,125
0.5789236047067136,118
0.580516150366711,108
