accuracy,failures
0.6269283262907958,121
0.6268657335810011,118
0.5341576199308327,124
0.5664030121196436,109
0.6237707175934771,115
0.35785217931075064,124
0.5963113923554153,108
0.6430259210357891,123
0.663481412017469,116
0.5931627401801514,124
0.5967791672757123,113
0.6060689595338942,113
0.6438442660127233,118
0.5733490288363694,117
0.6083606200636021,121
0.6835923617226607,125
0.5314445708300768,130
0.595415288834312,118
0.5836237140766509,130
0.6050793730499302,120
0.5694681091920544,121
0.6387386424455137,121
0.6072094460254461,122
0.5535503986436652,128
0.6113021532512943,118
0.5770962000668989,123
0.5314441938951238,125
0.6524058871041555,117
0.5625604430370652,121
0.6790888830861106,111
