accuracy,failures
0.5568026697181576,213
0.6969761749617598,202
0.7311714849347465,196
0.7074598161799949,189
0.7598954294601337,187
0.6830164852136973,212
0.7336230331580262,199
0.6590526622520062,201
0.7437528184647905,195
0.710417224506299,188
0.7677102833244147,201
0.6842385532818477,204
0.6719541349819123,204
0.8322103192331458,200
0.7356597851399689,180
0.7065878557257765,218
0.8075906912910278,201
0.6713036688140375,203
0.7324169007257673,188
0.6083770344385877,221
0.6597676095763148,196
0.6701699428180495,192
0.735750706392966,181
0.8084983367951806,192
0.6823970367501426,198
0.6710749627936822,191
0.6952533180868254,192
0.768691597168702,192
0.7224271031696181,191
0.7822939132759006,203
