accuracy,failures
0.9714682331559381,168
0.9716427564158296,167
0.8593349562835546,176
0.9558358279166589,173
0.9719397031749413,166
0.9716713747548933,169
0.970568634148428,175
0.9334452476855174,176
0.9595215739853102,167
0.9461613692131248,173
0.9706414571373259,177
0.9850819843462518,154
0.9337151902352849,177
0.95916471999676,164
0.971086590141502,171
0.9587096358503243,172
0.9206336284214015,182
0.9222979102197175,162
0.9585333618717164,176
0.9458077625085781,179
0.9581779288759603,178
0.9476296203383126,159
0.9204770655790554,181
0.9699387654479092,186
0.9584065568212735,175
0.9595082321852101,164
0.9596943233851836,163
0.9703474275395517,183
0.9578125448506578,182
0.9462350813653988,174
