accuracy,failures
0.7410142828624275,93
0.8641114449677616,97
0.7652429836251152,98
0.9400436953622051,89
0.7160574573527363,94
0.8602244190331021,93
0.8591838168272946,101
0.6659774838847341,101
0.7352566890822883,102
0.8642962336202227,98
0.8108387600481012,92
0.7859979238616049,93
0.7859867086681636,90
0.8148193972921544,98
0.8137972682004935,107
0.7654557832656665,97
0.6650975608943234,101
0.6412401160620789,97
0.7401327659172101,100
0.8145594334597268,98
0.8592915129868177,100
0.839863055407682,95
0.7400345314446748,99
0.7159967084143466,92
0.865744462777169,86
0.6407665328294635,102
0.6869432800918444,88
0.734651138630005,104
0.8385748946625076,108
0.7161552125227097,92
