accuracy,failures
0.5771078110256376,140
0.5968139203572468,131
0.6071878752203457,141
0.5513122004880961,143
0.5355535192267447,134
0.5923586169808899,135
0.5822327779493344,137
0.6462003750531655,142
0.5352438555856283,151
0.6465790455293872,144
0.4883770447103186,138
0.599253656564673,130
0.4685161519899438,150
0.5487460820436018,141
0.6348970177472523,135
0.5493609572881073,144
0.7223315787341478,126
0.4465896872720181,134
0.5698653398309246,134
0.5565961721353254,143
0.5304821338897525,140
0.635201569380657,133
0.6647123486771369,142
0.4287720743780261,132
0.5075262932343223,141
0.6180629215796569,132
0.5478059658857808,143
0.6008078335171385,127
0.6384109949694807,142
0.6449256792719351,143
