accuracy,failures
0.7312040195321013,140
0.6814234471435696,145
0.6123531956451775,136
0.6129315542730202,148
0.6316945687401734,135
0.5829015706017835,137
0.48321761280803877,148
0.6868093404809001,140
0.5872407031358017,145
0.6821624536183583,137
0.7617020605811003,138
0.7058416544451654,144
0.5321553098582652,145
0.7322382228554709,140
0.6621168330988048,144
0.660647058918156,147
0.6312043228709109,146
0.6569630840777716,135
0.5650557191415466,131
0.7555164286995354,146
0.5825928259185127,142
0.6625145510933281,134
0.6062481767886698,148
0.8104514408680783,133
0.7617554695959203,131
0.6862482191269463,146
0.7555017958138084,144
0.7310550226880972,147
0.8602510378527242,136
0.7344869744683864,147
