accuracy,failures
0.6170585691212869,129
0.6203836135951505,147
0.7079473415194724,138
0.5039361277929004,146
0.601697265841894,144
0.6573242952162079,140
0.6682825938319201,149
0.6578115684942806,134
0.6345730605230206,138
0.6527825688065787,141
0.6788371574346961,141
0.47447682466520424,151
0.6013559234746908,145
0.6091006625757932,141
0.6350957867488863,136
0.4940785389628872,138
0.546409502760024,135
0.5807255856258394,141
0.49419926957800964,139
0.6319980370562872,137
0.6744424977773018,141
0.6578802967695674,137
0.4590803122836228,142
0.6021983955685465,144
0.6329863105440925,150
0.6282586211249148,145
0.5674640554936352,148
0.7064818717515893,130
0.5267570819629674,128
0.701887302986345,142
