accuracy,failures
0.9144384031154241,15
0.9359199983138808,9
0.9636296276983373,8
0.9223999389521609,15
0.9046516580841226,14
0.9390477776872164,11
0.9474626900858237,12
0.9203315045519509,12
0.9160072083869266,14
0.9402698393323446,9
0.8834697925760989,20
0.9444869946372285,10
0.938359478236665,11
0.9046856970449698,17
0.9574959035351837,8
0.940811057832586,10
0.9633958580528571,8
0.930515098213907,10
0.9676522032418415,7
0.935768366186982,9
0.9268950936033541,13
0.9297316732795236,10
0.9209171851349136,13
0.9565945819194543,9
0.9472493131866006,11
0.9442991435743124,10
0.8891446538078254,21
0.9355646483758081,11
0.968452269767851,7
0.9241926269887286,15
