accuracy,failures
0.9265476499283859,274
0.9451654705807465,283
0.9423955550641819,283
0.9398266078538631,293
0.9362305621289541,279
0.9453485912655984,268
0.9318192924007378,280
0.9464434773073842,260
0.932549176310179,266
0.9392764196045592,267
0.9340310667997278,261
0.941618048480878,282
0.9110726274780417,258
0.9250247880333582,281
0.9386408481181596,272
0.9401281758967049,292
0.9329302624838647,263
0.941063251927112,291
0.9170363136946695,293
0.9459513619623924,265
0.9157332060101756,296
0.9408105116543943,288
0.9356513784371302,289
0.9325060906207556,267
0.9150762441474054,270
0.9484145400214227,282
0.9232807738930606,285
0.9274907379561189,298
0.930090584816826,281
0.9394025122938363,299
