accuracy,failures
0.5399783678346672,82
0.2614270985320719,82
0.3331223710448009,81
0.4429019609920384,84
0.6834476679280008,86
0.5446812070043532,84
0.6118702203120276,79
0.31535116798554785,86
0.5481662121768174,86
0.587103344213868,81
0.5044410597711995,81
0.6851005073006657,84
0.5470798607055858,85
0.4969328104386278,86
0.5060480629303461,78
0.3981437272434537,86
0.3937892104845455,91
0.498302996894875,80
0.6500442904625816,76
0.5555237468703285,85
0.6067424243158872,81
0.5910859075232704,90
0.4579305472925431,81
0.41634251149921164,81
0.32649527450652427,80
0.5410647526429879,88
0.543892214982344,81
0.44900467017379464,84
0.5998215226572436,81
0.31590293047650464,84
