accuracy,failures
0.49078448275862074,51
0.4788103448275858,52
0.5317844827586207,47
0.4622413793103449,54
0.5986896551724137,40
0.4884396551724134,51
0.47656896551724104,52
0.5200000000000001,48
0.4504396551724137,55
0.4585344827586203,54
0.547456896551724,45
0.5213275862068968,48
0.5807758620689656,42
0.5496637931034483,45
0.43169827586206866,57
0.4635862068965516,54
0.531991379310345,47
0.5798965517241379,42
0.5828275862068965,42
0.42918103448275835,57
0.4288017241379305,57
0.45720689655172386,54
0.5587758620689655,44
0.47321551724137945,53
0.45912068965517205,54
0.5185689655172414,48
0.49281896551724136,51
0.4879224137931032,51
0.4703534482758619,53
0.4914913793103449,51
