accuracy,failures
0.8404934978326108,8
0.9001000333444482,5
0.9602800933644549,2
0.8195398466155386,9
0.9397399133044347,3
0.9202534178059354,4
0.9397932644214737,3
0.8409869956652217,8
0.8999666555518507,5
0.9400200066688896,3
0.8805201733911305,6
0.8600333444481494,7
0.9201067022340781,4
0.8797999333111037,6
0.8205535178392798,9
0.9402200733577859,3
0.9397799266422141,3
0.9202667555851951,4
0.9197865955318438,4
0.7799933311103702,11
0.9396065355118373,3
0.919839946648883,4
0.9198799599866623,4
0.9205468489496498,4
0.8997265755251751,5
0.9002467489163054,5
0.7790196732244081,11
0.8799333111037013,6
0.9400466822274092,3
0.8591397132377457,7
