accuracy,failures
0.8751993,5
0.9002185999999998,4
0.8702394,6
0.9250567000000001,3
0.9251167,3
0.9001058,4
0.9501516,2
0.9001087999999998,4
0.9500315999999998,2
0.9500615999999998,2
0.8752058999999999,5
0.8750084999999999,5
0.8999623999999995,4
0.8752736999999999,5
0.8751807,5
0.8751734999999997,5
0.9002905999999998,4
0.9500543999999999,2
0.8503023999999999,6
0.7754869,9
0.9251166999999999,3
0.9750743,1
0.8751560999999999,5
0.9000788,4
0.7754095000000001,9
0.9251874999999999,3
0.9450596999999997,3
0.8752335,5
0.9251526999999998,3
0.9251689,3
