accuracy,failures
0.9758057711313687,6
0.9559893564227038,12
0.9728092308968807,7
0.9634625358769702,12
0.956889731869155,13
0.9697515559768849,10
0.9584642558150237,11
0.9719863209957704,7
0.9661085347294387,10
0.9664575574707112,9
0.914949999260825,10
0.895103303961496,14
0.9793491796648527,7
0.9588255151228254,11
0.958642849968871,11
0.9435696793547002,15
0.9367566147831796,15
0.9729678464201454,8
0.9600273363360917,10
0.8402888130736047,18
0.9506204618792911,12
0.9643265779255841,13
0.9506767272228781,12
0.9631607711113274,9
0.9706764640272979,7
0.9727572302080066,9
0.960658177615169,10
0.9720319105000763,10
0.9620910485072683,10
0.9562612238379264,13
