accuracy,failures
0.6067090421562127,254
0.618256473063004,265
0.5602693154074749,253
0.6454507859071206,232
0.6420170571773285,234
0.6509840457486618,243
0.6511429625022922,223
0.5931308081176859,237
0.7647358227828468,234
0.7018273760465761,236
0.7185501912575112,232
0.7418343908980847,224
0.6338561809562774,225
0.6487945025940027,229
0.6141113930066271,243
0.5886992793959382,226
0.6774495883116105,237
0.6970999100943833,225
0.689027083942267,241
0.567451670905264,226
0.5929802894517294,247
0.7407927435646622,252
0.5500372371865798,250
0.6108087479822586,230
0.6323573197795129,234
0.646667131121847,231
0.724533848786489,211
0.7082765808341411,224
0.6902844251463618,217
0.6731793674491928,246
