accuracy,failures
0.9157766678463463,41
0.8736609643600985,37
0.9705745974953321,33
0.9129729230706815,42
0.7751195860600208,34
0.9614344010098926,33
0.8700850253254522,41
0.7737788791505229,36
0.9212081749147876,36
0.9721040168981213,34
0.9652258277999659,41
0.9218399623485424,36
0.821780250266956,41
0.8716295323514797,34
0.8671188903923024,44
0.9158403677493326,40
0.8721576191094746,34
0.9263548198175128,31
0.9218907466951922,35
0.9725223423592873,32
0.9209516858604523,37
0.9157409493486578,40
0.8763762863580397,35
0.9734219478254721,30
0.917364938168635,41
0.9679369802603097,38
0.9714109548315704,31
0.8699660726493662,39
0.9242013134742101,33
0.9628712578307353,42
