accuracy,failures
0.9333814454008077,62
0.9262614060571618,74
0.9231461729471658,77
0.9260179076658827,74
0.9135392587958214,80
0.9151386692710427,79
0.9220122645523566,74
0.9089882596101188,82
0.9195731358127421,82
0.9206458797385195,75
0.9279833716946218,75
0.9119605847519094,79
0.9309618779690898,68
0.910579389917602,75
0.9236053267576412,75
0.9258965413428333,77
0.9113092387402575,86
0.9427643415140867,60
0.9320329671469174,70
0.9263848317470859,75
0.9319883546085066,69
0.9168306555975172,78
0.9355775355641358,67
0.9240393724315645,75
0.9251384060305985,70
0.9183066522147177,77
0.9154169922894719,86
0.9300528811141849,67
0.9300189898218183,72
0.9165523283022989,80
