accuracy,failures
0.6315632386946359,110
0.7729043151466783,111
0.6661395187567938,113
0.7161268843947757,114
0.6866082186340945,120
0.6994776488360391,112
0.6710160468843454,111
0.7245506771249037,95
0.7098516904277061,106
0.6073673327837503,120
0.7669110220103612,110
0.8140133801116552,113
0.7244011017605938,109
0.5995449297877185,111
0.7309506741343483,106
0.7198673515047713,100
0.7039285726946103,105
0.6580051793566122,105
0.7987594403873031,101
0.8103867703239982,98
0.7088921848074845,109
0.6385621213234383,106
0.6556725360240943,107
0.6742586010396914,97
0.7845646558302959,101
0.7742756032704252,96
0.5960133892508594,114
0.7732272888433324,106
0.7893996520480133,101
0.8110916353114193,96
