accuracy,failures
0.6209425786302432,265
0.5816029262469171,279
0.6770454699926982,272
0.6907205165283223,265
0.6869832399015369,281
0.5741443780964512,293
0.6600705437597494,293
0.7031870306490178,272
0.6931324991383714,269
0.746684178081712,255
0.6188412117574915,283
0.6916689318165095,271
0.6836676587342927,260
0.6637369800076762,280
0.542347765030255,272
0.7398243804861412,275
0.6198629357253094,271
0.5989770665827083,270
0.6407119608548135,280
0.6585320895855923,268
0.6651576018907627,282
0.6639064697944421,275
0.7299713299176844,270
0.6441279997306031,270
0.6706854395389953,258
0.6231597904850703,267
0.7465995419206175,256
0.7123886063105354,276
0.6438354272937712,270
0.8092890269545989,275
