accuracy,failures
0.9131002747252744,35
0.9383392857142855,25
0.9162637362637361,34
0.8986744505494504,39
0.9182458791208786,31
0.9157939560439559,34
0.9183516483516478,32
0.9375961538461536,26
0.9062142857142854,38
0.9122170329670327,36
0.9272596153846151,29
0.9338956043956043,26
0.9261414835164834,29
0.9026634615384612,39
0.9274766483516482,29
0.9334931318681315,27
0.9215837912087912,31
0.9434505494505492,22
0.9108942307692307,37
0.9362032967032963,26
0.9176524725274723,33
0.9359175824175822,26
0.9156634615384611,33
0.9109532967032966,36
0.921818681318681,32
0.949458791208791,20
0.9373763736263733,24
0.941303571428571,23
0.8985769230769227,40
0.9191016483516479,32
