time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,payment_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701287440.04,0.008022567021024427,0.009073569382290255,0.005387157030679582,0.0016399306768260504,0.016321054177005405,0.004137103264254256,0.006713594135774661,0.0027467139552814187,0.001872761948496289,0.09836675867423328,0.004069945517682574,0.005172999673018591,0.009076956092007982,31725645.265403617,9443171.59416037,1152198.2870675381,2314.588308208316,4617961.232783113,43276464.14658009,3125018.6523455097,838868.0855641821,78538458.058707,13404127.252897574,27201587.27953943,1145263.8921687952,3418723.8133097226,7832747.615834867,1051.720343335045,0,149.3282779489236,53912.18038623369,7089143.893978476,0,146.88637463914938,0,7532439.284988077,6713951.494105821,15476.539083362097,148.02233344777116,0,525.8601716675225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06979343636363636,0.05630983636363636,0.04543036363636363,0.021348633231818185,0.10058375560909091,0.04031234545454545,0.06269774545454546,0.028350981818181815,0.018544145454545455,0.8780790909090909,0.03560789090909091,0.045500178037878786,0.050742781818181815
1701287445.04,0.010868986181376281,0.010073284783602775,0.0097198591254485,0.004411603331486496,0.03074117793295913,0.08671687170896862,0.006504953588420797,0.0032317291074064735,0.001847179258648206,0.09789715788992996,0.003941145613842548,0.006564908915232637,0.009672803202037642,38868542.37651727,11771474.499039253,861318.5112221206,8390976.390055584,4812380.484171322,52347390.11689305,3161021.565160326,632916.2856011234,78212496.74515359,13242813.085648527,27220584.13813287,1179952.3317277487,4126702.3014645684,7679002.341836643,374.78268826059104,0,219.62073957570013,92140.93109869646,17091004.114926625,0,147.48136679508875,0,7440464.390742871,6719232.074919522,15945.301780104712,149.04029837169108,0,824.5219141733004,0,0,0,5428775.674515374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07643236948636364,0.052332418181818184,0.04372445773909091,0.021608236363636363,0.17674790550545458,0.03857136363636363,0.06230567272727272,0.027660528499090915,0.013568945454545454,0.8012282727272727,0.03312029090909091,0.046760818181818174,0.05159623636363636
1701287450.04,0.011223356743295061,0.010233119568205124,0.0124277162285173,0.007147167966765859,0.04201821518482076,0.3325585853720049,0.00643328541878289,0.0029693775506551166,0.001831436401500887,0.09525244811723858,0.003993741928470495,0.007110651979435471,0.00964336361307786,48477338.73515582,9439124.388321757,1186712.4963588698,8523103.983745735,2428522.2185946964,54774536.624031715,3202664.253393665,629268.4184148349,104394650.00628357,13181986.872488592,26955351.958546218,1559291.3008778933,3461182.5749675245,7982971.473173631,375.34593039239047,0,4305689.282345258,119386.80306163165,16910112.051882546,0,146.6313453139543,0,7406372.915871198,6655684.60339892,15812.617160674848,149.88016173591672,0,825.761046863259,0,0,0,8213716.990524231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07611300148878787,0.04948545454545454,0.05421354545454545,0.03016658181818182,0.22377451484393937,0.03704648218333333,0.05511503636363636,0.02572258181818182,0.012144581818181817,0.7214523999999999,0.03169592727272727,0.045455347145151516,0.04874927272727273
1701287455.04,0.011963011927841953,0.010307648991894826,0.016793284875396445,0.010139292523281563,0.058395374901124876,0.5426137879194625,0.0064989979093569815,0.0033670814374781584,0.001808748924167389,0.09430353434073425,0.003986205241971508,0.007949649791213141,0.009799368559286472,48168972.10066655,11828480.72929111,1186819.247847757,16659876.044345899,2475186.254851824,76237720.91275167,3154710.055083899,860511.7981351038,78856331.82656494,13179998.90895205,19961542.177296717,1501554.802098576,2762915.497838656,7931381.894052696,376.4083148008601,0,4210506.359201774,126208.12714997886,31454054.514541388,0,150.6630128924282,0,7407702.362118816,6572213.18543698,15203.397694421643,224.12315100224342,0,903.3799555220644,0,0,0,15113667.018165547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07660354545454545,0.047909,0.0528164162039394,0.03025112002363637,0.22476212978727278,1.917260019850909,0.04912354545454545,0.02494053362454546,0.012284818181818181,0.7038918583745454,0.029141436363636364,0.04738721149848484,0.04378050909090909
1701287460.04,0.012994334888024898,0.010584286748429953,0.019168876854678895,0.013081209850422233,0.07566606992943117,0.7856896910985207,0.00640744836846558,0.002895102908277406,0.0018099744735850089,0.09069793329777842,0.0039280420862985565,0.008304677903871866,0.01013126084849786,48272531.26041088,14006346.238978192,1171967.789740568,17281905.1754273,2470794.5445902958,76583895.01005301,3824696.317551411,844133.0735368406,78286488.37668514,13329325.290569369,26799005.20673813,1493294.3573887988,3391575.0332005313,7950318.563760874,371.5664574186291,0,4367142.49443453,137112.43555523054,35541465.91116797,0,147.79533809626903,0,7491756.951596292,6618392.144851815,14966.762701145384,220.52331215677827,0,966.0727892884356,0,0,0,17724890.311709013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07354250794121213,0.04183987272727273,0.062338090909090906,0.03862656459303031,0.22716935790030304,2.7012741350328784,0.04891076363636363,0.020377127272727273,0.012252685426363638,0.6148333674654545,0.027590363636363635,0.047450894165757575,0.03909612727272727
1701287465.04,0.014804618068604839,0.010843047766189705,0.02240755398243786,0.014756948115126992,0.09073005347438079,1.0225434538933853,0.006261518899216321,0.0032443815753006927,0.0017880999562554596,0.08877209311217509,0.004010734461739418,0.00946127655266752,0.010341789394132493,48050618.03176007,11836354.393128438,1581058.218250745,17374928.63749029,4894845.44777069,101870562.94138256,3789565.1540003647,649632.577647211,79489381.16068825,13199183.438632265,20233817.93113457,1552781.8331053352,3439079.562216597,7913409.822777348,301.348194743328,79.22324088043017,4390649.5505160745,2341741.35267281,53162353.548577435,0,151.35894166990005,0,7417963.913114723,6664378.215594498,15539.772001823985,149.18143244768999,0,1130.05573028748,0,0,0,24524187.57248662,74.64917076726809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07847848796484848,0.040262381818181814,0.06918679339363637,0.04430386014545455,0.2746498105448485,3.4750824211696973,0.04132681818181818,0.01881681818181818,0.011416945454545453,0.5132480583745455,0.026030054545454543,0.04648952727272727,0.040272581818181816
1701287470.04,0.017688529213647945,0.011446003207195183,0.024691471598937156,0.017022725702462518,0.10628286555114082,1.2058841144303618,0.006245203224698587,0.002919430840071057,0.001778991719383053,0.08890748598130839,0.003935002207822573,0.01049933005113006,0.010704627598301604,39782752.37955776,11528568.193220098,1819030.041822888,26023761.319761317,4934126.649945993,101926513.5183656,3756388.0483704787,639772.5970776984,77494870.14002416,13130539.158154022,20019897.542675592,1916163.399519413,2789998.3016429753,7862712.549421583,660.5031176091163,76.15784139932543,4385052.853263379,2359532.3581641433,51760330.329252094,0,148.50803089083064,0,7382844.88879229,6593919.620900719,12358.524995934884,151.2276167620454,0,1321.0062352182326,0,0,0,27294126.60380836,74.03792274460893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08446098955909091,0.03908572727272727,0.06680723636363636,0.04444412727272727,0.28297093374000004,2.9281428678355303,0.034556509090909085,0.015568327272727273,0.010934672727272728,0.4887467492836363,0.022781563636363637,0.046611394126363635,0.03977781818181818
1701287475.04,0.01872866654536974,0.011639514023113723,0.027445244971490684,0.019345956729205038,0.11839512246215564,1.4721708135464089,0.0061552849304510665,0.0030301924674208777,0.001764822667680367,0.08556474631087728,0.003937466968456422,0.010789367982250811,0.011021212440001371,47448345.40856243,11710258.622258624,1713508.3779340258,25461741.676607743,4839885.78807662,123172805.20301032,3811353.029691342,837764.8575110984,80870536.24344021,13062388.353363,26819503.165184766,1826597.472830326,3409958.0641668774,7815645.857972016,670.925470925471,71.64095567915486,4290339.008784297,2328995.767271684,53575740.89008641,0,146.6418444794501,0,9176129.294967655,6625315.274045484,0,147.82200729005018,0,1416.3982163982166,0,0,0,34710930.775236145,75.16423826476309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08294439218333333,0.03486052727272727,0.06331279150636365,0.04361835727636365,0.28337870456181824,3.734894021917455,0.028971345454545452,0.0137066,0.009072945454545454,0.38682100382909085,0.022802862411818187,0.05046510909090909,0.03301090909090909
1701287480.04,0.020537452199826858,0.012512049976357515,0.030455485784491847,0.02182151185989792,0.13509717358374054,1.688089128951456,0.006332475600143319,0.0026520859617254807,0.0017371372991054966,0.08310185352792761,0.0038580725616175404,0.01226814627492506,0.011311402704059653,56306410.35038037,9367627.832539191,1417145.5467303465,26023356.24030148,2625198.4670432466,133571312.62455432,3718319.742027947,645352.4155520083,105715210.23925532,13159633.320626622,26989382.409524843,2267624.1721557155,4065152.2019796297,7950760.027393711,670.4251991415997,141.75708179757393,4384971.846597206,2367938.3911219286,52713748.89843678,0,150.30916863910755,0,9248919.530214742,6667281.135431413,0,293.78855257495337,0,1638.8171534572436,0,0,0,36876868.95501234,73.37871730562523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08466886930636364,0.028108890909090908,0.0601056909090909,0.05185890342818182,0.32922445651090915,4.459514043565454,0.023750109090909088,0.009780727272727273,0.0073325454545454544,0.2910760947381818,0.022401109090909088,0.05002125564272728,0.023895690909090907
1701287485.04,0.021427120690916877,0.012668263501374887,0.03336372727593819,0.024625572661633156,0.15210682255573435,1.9360149215786957,0.0061908522362199,0.002965559364671325,0.001763852595791605,0.08161721115149372,0.00389739833074956,0.01306757707146794,0.011351230136637344,47705224.32847837,9442650.339138404,1165036.220750552,34416968.7729072,5087235.423442412,134460067.93089533,3743959.5711655775,643431.5093646713,106859495.06569879,14991410.832373017,26808738.652341638,2321242.2561087636,3440571.438968033,7859835.175290932,675.7836846929421,144.6710816777042,4349935.7865415625,4593143.376274143,52877131.93705755,0,150.42232831435916,0,10833395.337292794,6622090.637055197,0,298.09144333460694,0,1727.002749770852,0,0,0,37219311.442272194,73.92701151499837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08552030154606059,0.028363945454545455,0.056960206347575766,0.05238082186393939,0.3366704559927273,4.430081838216537,0.023343581818181816,0.009911678359090912,0.0071970181818181815,0.28822098564727267,0.019721672727272727,0.04684134545454545,0.02584632727272727
