Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/calculate,35591,0,31,57.051034998918524,8.358798921108246,680.0620527938008,18.0,114.71214422708542,0.0,31,50,67,80,140,200,270,320,480,550,680
GET,/transform,35789,0,220.0,235.47053562731264,61.83613184839487,782.1218371391296,36.0,115.35031130744177,0.0,220,270,300,330,400,460,510,550,660,760,780
,Aggregated,71380,0,110.0,146.50824301222193,8.358798921108246,782.1218371391296,27.024964976183806,230.06245553452717,0.0,110,180,230,260,330,400,480,520,650,740,780
