time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,rabbitmq_disk,shipping_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701265356.566,0.005993739983298347,0.008797249676250665,0.004915872632738446,0.0021840272611928315,0.014566159358854799,0.0021772646559206576,0.006372330085084712,0.002702581788611876,0.003672770444206111,0.10466738934426224,0.00200913513484911,0.005522323604786123,0.00902431867005798,31299414.679409854,13362883.634883635,630694.2283042371,3489.4326626789925,9172479.441088712,14492923.52175799,3178115.918842266,645712.9128241142,105462266.37570736,14411990.015516425,20285248.390050724,1997138.8853039325,4963183.663013047,0,833.5368335368335,73.94703110613638,816.6757295631685,37633.36001746597,0,0,187506.55159030843,0,8699129.730823718,0,362409.04146462877,974.3636663067944,0,303.1043031043031,0,0,0,0,0,0,0,0,0,0,149.90210250873758,0,0,0,0,0,0,0,0,0.06879051165515152,0.08032038181818182,0.04749276486818182,0.015511854545454546,0.0888681446660606,0.015584636363636363,0.032863509090909085,0.024220854545454546,0.03179487205060606,0.6060167090909091,0.016027036363636362,0.04129467272727272,0.0557946909090909
1701265361.566,0.0392989070290624,0.03157750345561745,0.009421947924937057,0.007805929877382212,0.06134756509090792,0.002421993334551404,0.006260159425285287,0.002674230349146245,0.003525280266517842,0.10302059236440747,0.0022185565179335884,0.008912629591467788,0.010309054445638358,30856538.327876654,15637041.918544851,937675.063154096,7998819.100802314,26310693.236363634,7357424.061527193,3800408.5408994425,636015.5823351658,120545751.7122419,14382058.108608559,19480516.547838293,1568504.4107013738,4553571.418977906,1048.8540961717852,960.8603858021906,73.90833634067124,4091315.156510184,7045939.199999999,1575.096136238784,0,184690.57414351768,69.26758324455042,8682436.117563883,0,355327.25958062185,962.7291652676113,0,1330.4220726491872,0,0,9801504.581818182,0,0,0,0,0,0,0,137.53273789537303,0,0,0,0,0,0,0,0,0.11830308771030303,0.12087003636363636,0.047678225681515154,0.018984127272727275,0.10058531923545456,0.01536811612030303,0.03353030909090909,0.02306529090909091,0.03162321818181818,0.5525891454545454,0.014871472727272727,0.049969696672121214,0.05372783636363636
1701265366.566,0.06765245297490868,0.05901755510938373,0.015290076619839544,0.00844441089819058,0.302342291086901,0.0038410199392433907,0.006224413715271417,0.0028737372535250156,0.0036866757323715475,0.10373001942909739,0.002176530015467139,0.010583825942712106,0.011578281247344724,30811632.272909895,15742390.58071081,931376.1467889908,8745656.024716787,43363213.461331025,14783683.034152627,3846529.893199251,432133.94193631836,104935881.05402622,15732109.90791897,19437869.67518879,1961193.9086294412,4606216.331039171,1196.8296869863764,1122983.9377861763,0,4473314.697660732,14651008.952648038,1583.6509251587959,0,187492.6912202243,75.37170616811424,9494045.23020258,0,356357.9405366207,974.4923103067381,0,2381.568427938077,0,0,18910109.660949912,0,0,0,0,0,0,0,139.21318718667686,0,0,0,0,0,0,0,0,0.12962449932787878,0.12683916363636363,0.058878490909090905,0.03032973867969697,0.17383759123030304,0.019294363636363637,0.03459921818181818,0.021344690909090906,0.03197950909090909,0.5569592909090909,0.015227763636363635,0.05682932727272727,0.052967181818181816
1701265371.566,0.11102262377128828,0.0831375887291286,0.018858132960351014,0.012228820751663592,0.5650939406093126,0.008407608760369903,0.006104521832628664,0.0031192683012713543,0.0035439198480086732,0.09276813282602729,0.002190407258064526,0.014581328828910965,0.011867900028050474,37966865.66089368,16187894.273496013,935135.9286176871,8553576.407121021,62820135.275488965,14590471.128537456,3817718.034698936,433451.20278735313,80550043.23494874,11653971.216440367,19228903.22580645,2362786.362557295,4347466.442262739,1179.8509343607102,1154851.3131611783,0,4374050.710303902,20540131.920953333,1561.4006425965256,0,188031.2835909411,154.28530456716578,7876500.282715596,0,359852.0114680156,459.57924263674613,0,3597.190782594962,0,0,22720335.62740164,0,0,0,0,0,0,0,153.19308087891537,0,0,0,0,0,0,0,0,0.23774608424909094,0.19505945142151515,0.06748118181818182,0.0413256637430303,0.20225887050848487,0.02168270909090909,0.03400801818181818,0.020726656774848484,0.03002781818181818,0.4637449818181818,0.013276072727272728,0.06040871689545454,0.04700865454545454
1701265376.566,0.14128899829944208,0.1038066176486517,0.022707496952428814,0.01583397649757261,0.7479283815975992,0.012480186634810285,0.006067313634299185,0.0032938242493292685,0.003645095601903481,0.09810182477218556,0.002099897218753952,0.01922311609420608,0.013964447704876027,38152540.1259136,15647058.738556545,1240160.1327226171,18213532.579742275,77915392.55140927,21987322.621240582,3805719.3932237257,430916.24094968574,106002616.10528664,13538581.837673979,19327163.8528491,1989468.4068473394,4254756.200315054,1259.7148853028439,1116284.0685433634,0,4658830.655650288,28592521.659087982,1867.6247970964268,0,187646.14649564482,152.27897984980297,9530784.273858152,0,364289.1263356379,450.15935817122767,0,4659.504162077247,0,0,26637439.0082488,0,0,0,0,0,0,0,225.07967908561383,0,0,0,0,0,0,0,0,0.33301003005999996,0.2554458312663636,0.06581389824848485,0.04966505454545454,1.218881496841212,0.023239163636363636,0.02995756363636363,0.019051745454545452,0.029109236363636364,0.47389890909090904,0.012128254545454546,0.057561218181818176,0.041707072727272726
1701265381.566,0.17521017685684284,0.13217489285593292,0.026444160716038084,0.01843423130588047,0.989616874378915,0.016374221314287167,0.005950955415978348,0.003599540023521633,0.002002095575769718,0.09240685039775132,0.0021059000740940403,0.024863914298143764,0.01558563686822285,38154104.410115406,17122906.13461604,975041.5939622641,26187208.136738326,83005792.4677756,28985053.59236611,3805197.1608546483,643702.3043845786,103952398.70937164,13455899.175102422,11991408.325474877,1950069.605568445,3559778.570115788,2296.8778264172784,2094203.3128959048,0,8929774.807688776,32327931.446676742,1847.1418006024858,0,187646.14649564482,149.33372222323496,9475409.821609009,0,357197.2157772621,451.6816761624702,0,5966.193557128824,0,0,28599229.07536545,0,74.35511100622652,0,0,0,0,0,225.8408380812351,0,0,0,0,0,0,0,0,0.34044983844696963,0.2599398727272727,0.05997347272727273,0.04992350782939394,1.2283536496913132,0.03511238181818181,0.027090036363636362,0.017345963636363634,0.01165189090909091,0.4777250909090909,0.011570290909090909,0.07203617389939393,0.04743125454545454
1701265386.566,0.20514775071259575,0.14464730168533016,0.029892114551937528,0.02116850809195504,1.2250503630714322,0.021997228607733014,0.006046490424809751,0.004233038695866949,0.0019138664739884756,0.08878786005177815,0.0021127769798633496,0.03123010218647001,0.017117669281287582,39293732.21305215,16120218.758138321,1261952.2164228477,25682197.987362508,95353929.14285713,29172159.59339263,4364173.925470721,641936.7327149312,103008036.99421966,11209080.072709912,13012056.280378614,1230767.0223262196,3581565.7385995747,3510.181269445014,2300047.4720041663,0,8756159.49882086,32069120,2007.4786712652021,0,187874.7827359716,147.97687861271677,9470293.740704698,0,2029.8092344105112,454.648043659236,0,6552.624725622232,0,0,31543907.334095236,0,73.171603129801,0,0,0,0,0,227.324021829618,0,0,0,0,0,0,0,0,0.3444225855342424,0.2566592010242424,0.05835404065636363,0.05018868568424242,1.7916413255876513,0.03990125454545455,0.024431690909090906,0.01917376636636364,0.010641672727272728,0.39759485454545457,0.01663470909090909,0.07002560320151514,0.0488706
1701265391.566,0.25896912741525385,0.18022999558540273,0.03564826143779752,0.024643843905877403,1.4212672255246326,0.02671594410985693,0.005789503004960003,0.0042077723310147246,0.0018876048738346266,0.08497038240008753,0.004048086617301906,0.03582301914373308,0.019182791343443063,40118197.82070165,14775662.513422761,1461514.615907546,34374213.54731439,111775608.61028549,29155635.017958857,3792370.153144347,643939.5819186227,102633469.49353874,13339270.355932819,19286338.161459275,1178657.7122417695,2856429.990234195,3583.17123842012,3161520.8031498743,0,8791017.422106557,32368618.78771503,2006.1676885680079,0,188460.95398902489,147.4388970879378,11270677.693176435,6339738.053097345,1943.499525512811,377.3654437913434,0,8098.586988017521,0,0,34569015.22111141,0,74.14648274863329,0,0,0,0,0,226.41926627480606,0,0,0,0,0,0,0,0,0.37062578175000005,0.26094354545454546,0.057956733435454544,0.04937834192393939,2.4621474971631514,0.054375127272727274,0.021944636363636364,0.014624545454545454,0.008249672727272728,0.3714162909090909,0.016539654545454543,0.07178786687393938,0.04468789090909091
1701265396.566,0.2812439465532993,0.20170053686094008,0.04054405858936201,0.02787626546186223,1.8025398430351405,0.03340920675551585,0.0059176429728008744,0.00481772387787816,0.0018657976664820527,0.07925563315417666,0.004025063413310374,0.03866516687385211,0.020430582171268984,46286747.26641067,12314943.694614861,1359413.8304790808,34476621.80974478,111836627.96019183,27403648.658781826,3811556.590557628,635262.0227338967,101890771.91916664,10974918.013337888,20115812.973598357,1592513.1268901795,2844601.223612413,3445.1636496617293,4213965.916837083,0,8817373.549883991,34995672.4264235,2094.1409045979754,0,2238.4144564266976,146.37196919613342,9273742.769319266,6611588.62513846,1975.9170269217211,75.254000624667,0,9213.905930470348,0,0,34831716.36208893,0,16021.83207495679,0,0,0,0,0,225.762001874001,0,0,0,0,0,0,0,0,0.48266913742212125,0.3341083595112121,0.0670422,0.049416735627878794,2.49958052315005,0.06338990050484848,0.017015418181818183,0.014280888256060607,0.008002045050909092,0.2707663818181818,0.014702345454545454,0.07820025454545455,0.04584827272727273
1701265401.566,0.322124578500396,0.21641716246698878,0.0437686134425011,0.031206585170952674,1.966244056607824,0.036437314876112736,0.0059384231197671345,0.0048467772650389665,0.0019072552368559026,0.0764375185556121,0.004014249493456106,0.044233842513917425,0.022033851170966547,35633657.83653277,13247924.882629106,1320318.002039587,34154688.119523056,117435427.32177468,30069886.8630201,4387131.122210643,427055.74349168985,77299942.38102983,13337284.871440016,25989932.351276856,1182715.499560504,2836367.3118122057,5255.803744787181,4534835.680751173,0,8735039.218503088,48254061.83103847,2297.8962131837307,0,2259.155758199735,148.05978781470836,11269221.064899119,6407668.364273589,1950.1904482859654,75.00045776646586,0,9915.492957746477,0,0,42416405.335663944,0,15822.34359840454,0,0,0,0,0,75.00045776646586,0,0,0,0,0,0,0,0,0.5665606639454546,0.39666510184212117,0.07643048411636363,0.05844674545454545,3.0947118273379215,0.07252093983727273,0.014076890909090908,0.011911490909090907,0.007113909090909091,0.2642608727272727,0.012681527272727271,0.07987822814848483,0.04392327272727273
