accuracy,failures
0.9338892441960901,62.0
0.9433975618009104,60.0
0.9206178029723107,70.0
0.9307375167528823,69.0
0.9318319008945211,58.0
0.9325921338357187,54.0
0.9132491863063987,75.0
0.9300616520704148,58.0
0.9413547093571148,54.0
0.9254527135205155,62.0
0.9279198940650732,68.0
0.926388435622244,67.0
0.9316681733499931,59.0
0.9610936533988143,36.0
0.9295941145601873,69.0
0.9188173139577949,74.0
0.9242346995347714,66.0
0.9370477279178466,62.0
0.9302759556969834,59.0
0.9265058233037337,65.0
0.9535054844612347,48.0
0.9461190761793168,49.0
0.9262881248541308,61.0
0.9353346839341066,61.0
0.9225949433691208,69.0
0.9315167939079436,64.0
0.9292204699462281,59.0
0.9485117516413549,51.0
0.9502871334518048,49.0
0.9256112207006871,63.0
