accuracy,failures
0.9515025302515776,5.0
0.9095609689755336,7.0
0.8575966765392808,7.0
0.936899740661844,6.0
0.8734395660232953,4.0
0.921667999082525,6.0
0.8997461625828427,11.0
0.9073800981890524,5.0
0.9186531702075488,4.0
0.9223766425533714,8.0
0.9342523173463176,5.0
0.9348190205327596,7.0
0.8615787516534904,6.0
0.8678813157999359,9.0
0.7994052667935843,13.0
0.87568476692558,10.0
0.9686885520263184,4.0
0.8754749015576655,8.0
0.8408846160095682,11.0
0.9525266899942176,4.0
0.8648100356906077,8.0
0.9144452039584804,6.0
0.8913387953365455,9.0
0.8846174156675948,6.0
0.9016356628957772,7.0
0.9067543147193416,8.0
0.9368421139966936,7.0
0.919822166874658,5.0
0.9423619318619084,5.0
0.8924114850606282,8.0
