accuracy,failures
0.6046677323962785,92.0
0.6068972118562583,90.0
0.5588353078984469,106.0
0.5649397707465447,103.0
0.5837040879757356,105.0
0.5974385799541035,92.0
0.6139788429063977,92.0
0.5594023923512105,103.0
0.592646977144756,96.0
0.5708665466214409,102.0
0.5501716357134935,107.0
0.610858670719196,90.0
0.5533632191752847,106.0
0.531431919873543,106.0
0.5762311496415446,98.0
0.6182854289371709,95.0
0.596598280764814,98.0
0.647019889007477,84.0
0.5653600834567808,105.0
0.6053248396186661,90.0
0.6459113655754181,89.0
0.6244410001757736,87.0
0.5837905306853315,96.0
0.6417116350545938,82.0
0.586740992244502,96.0
0.5944762799858387,102.0
0.5857751213184157,99.0
0.5589931647195248,102.0
0.586904935672167,99.0
0.6046463243217793,91.0
