accuracy,failures
0.6942819424373806,282.0
0.6418593738085451,281.0
0.7243430252329759,290.0
0.704924034650727,277.0
0.667162601456557,278.0
0.6331852898506971,276.0
0.6220205593988926,266.0
0.6212699876410219,287.0
0.71243089597367,285.0
0.7060132151598806,272.0
0.6773315788938179,287.0
0.340721767791907,276.0
0.6326629368464003,276.0
0.665281527737295,292.0
0.5957396145626408,290.0
0.7257247066661887,280.0
0.6869600323774856,272.0
0.6405067627608494,270.0
0.7229686795222284,281.0
0.6346289962490053,289.0
0.6629453252436605,295.0
0.6268571126058897,273.0
0.6959532382065736,276.0
0.38422349024387104,275.0
0.6817419818160597,268.0
0.7014667560284098,264.0
0.7151332914321662,284.0
0.6459540720042252,282.0
0.6245997730259396,297.0
0.7193049228709109,272.0
