accuracy,failures
0.729547701198787,15.0
0.6913106358916039,17.0
0.6902066637135429,16.0
0.6134269844946736,16.0
0.743891722289598,14.0
0.5898777951495768,20.0
0.536528636650216,20.0
0.647194729373117,17.0
0.758500939606844,12.0
0.7835559992220733,12.0
0.700318381262018,16.0
0.7924363717597596,11.0
0.6097504605566872,16.0
0.7131263469249625,16.0
0.7689541192518649,12.0
0.6874899457532193,15.0
0.8478975233999055,9.0
0.6223340767523808,19.0
0.7372672023139627,15.0
0.7039169698913313,16.0
0.6571402975157712,17.0
0.6931082241172031,17.0
0.7028108221290768,15.0
0.6167082543560294,21.0
0.6691482192496557,15.0
0.6962949273296882,13.0
0.7971348800533149,11.0
0.7133251545360457,17.0
0.7375886996882348,14.0
0.7740073148619008,13.0
