Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6055,0,7,17.109244370188573,1.836644485592842,184.33180171996355,8649.0,19.601893623707642,0.0,7,10,14,16,39,95,120,130,170,180,180
GET,/catalogue,34752,0,10,14.191884182119772,3.3850837498903275,201.35466661304235,2795.0,112.50289136434154,0.0,10,13,16,18,26,35,54,77,160,200,200
GET,/category.html,34753,0,8,12.180793849860745,1.7462391406297684,235.6679541990161,11518.0,112.50612867129838,0.0,8,11,14,16,25,35,59,77,170,230,240
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3813,0,8,12.133360996455494,1.8243277445435524,182.6942004263401,10364.0,12.343851426457018,0.0,8,11,14,16,24,35,56,73,180,180,180
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3859,0,8,11.936333679660951,1.9330056384205818,178.20163909345865,10364.0,12.492767546471972,0.0,8,11,14,16,24,33,50,71,160,180,180
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3770,0,8,12.03377381836704,2.0053060725331306,181.85398448258638,10364.0,12.204647227312604,0.0,8,11,14,16,25,34,53,72,160,180,180
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3876,1,8,12.358465842024199,1.9125444814562798,179.71156537532806,10361.328947368422,12.547801764738368,0.0032373069568468445,8,11,14,17,25,34,56,76,170,180,180
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3854,0,8,12.167090534599383,1.9242605194449425,181.20976351201534,10364.0,12.476581011687738,0.0,8,11,14,16,24,33,58,80,150,180,180
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3821,0,8,11.823576214257505,1.879568211734295,184.92466676980257,10364.0,12.369749882111792,0.0,8,11,14,16,24,32,50,72,160,180,180
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3882,0,8,12.527105828870946,1.7959922552108765,210.1113758981228,10364.0,12.56722560647945,0.0,8,11,14,17,26,35,59,77,170,210,210
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3804,0,8,12.08256848193666,1.8406109884381294,180.3787499666214,10364.0,12.314715663845396,0.0,8,11,14,16,25,33,50,68,160,180,180
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3827,0,8,11.952623541203824,1.9074734300374985,181.24233186244965,10364.0,12.389173723852874,0.0,8,11,14,16,24,34,58,75,160,180,180
GET,/login,6054,0,60,68.00926284037523,8.599551394581795,343.94364804029465,13.0,19.598656316750795,0.0,60,63,67,70,94,130,160,190,310,340,340
,Aggregated,116120,1,9,15.93042072827042,1.7462391406297684,343.94364804029465,7814.9769376507065,375.9160838290556,0.0032373069568468445,9,13,16,20,35,59,77,100,180,310,340
