time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,surveyservice_energy_Anomaly,surveyservice-db_energy_Anomaly,transformation-consumer_energy_Anomaly,transformation-worker_energy_Anomaly,unicloudauth_energy_Anomaly,unicloudauth-api_energy_Anomaly,unicloudauth-db_energy_Anomaly
1701238118.333,3.21296913668143,1.405227823125965,0.033776548727305,11.545671769627535,94.66033066888204,0.17093526079392,0.1768117538729799,0.03987916660933,0.0,51286111.98437959,25039115.99082167,861670.2879869839,14109027.96828336,13639614.920642886,9621546.527257765,859801.6749456368,0.0,21551839.30610054,0.0,0.0,6324.568296025582,1502.7121061458251,4086.3497455220977,0.0,0.0,1938556.5939391728,0.0,0.0,0.0,0.0,0.0,0.0,0.1884724183159087,0.0609844004037875,0.001332584080303,0.814537466888636,5.478788402044697,0.1053786818181814,0.0587592272727269,0.0135882408499995,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238128.333,11.553046451083612,34.84768708014336,0.0333058294104699,28.56914260020953,282.4751519396046,0.158947537084045,0.16432532845535,0.0274615750004249,0.0,60865587.16295192,21792177.09655349,3363532.21477602,17536247.259892374,11254418.065582477,9733701.357161617,881316.1135013152,0.0,23328412.40391083,0.0,184.614603172208,6135813.177922796,1265.870316814866,4209.4127834753,0.0,0.0,10471020.788083084,0.0,0.0,0.0,0.0,0.0,0.0,0.3718865765242419,0.0679335319045452,0.001332584080303,1.547409626500757,11.14980745130909,0.0830739999999997,0.043702310865909,0.0135882408499995,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238138.333,20.335504971891787,79.29750056734198,0.024693580367885,43.803899398371726,476.41653804578846,0.14846712225821,0.15108610650529,0.03834060551079,0.0,70092995.11789557,15408180.35388522,5043225.907414855,13968353.836957768,10049423.415819705,10422037.642209562,854469.7135625271,0.0,36278564.854258485,0.0,404.2133915122573,6099797.185259605,1255.578285165301,3910.440908434234,0.0,0.0,16682899.972295685,0.0,0.0,0.0,0.0,0.0,0.0,0.5030273114969694,2.0373891949218432,0.001332584080303,2.2202199283621207,16.581448903522727,0.069163227272727,0.0225748181818179,0.0135882408499995,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238148.333,29.526224672537488,122.07378584488518,0.2600672164663949,59.94373383077625,666.2777111174408,0.134106497702155,0.1383174241500649,0.03596817375841,0.0,106047638.99516356,17444506.172143467,5104783.015876764,17615887.862726904,10168162.290749498,10479198.631669551,837440.275655953,0.0,29021720.728539243,73895.87457071534,1194.9581621548364,6190764.578086985,1418.2923363270838,4229.119128242042,0.0,0.0,19808083.363006648,0.0,0.0,0.0,0.0,0.0,0.0,0.7632222040659087,2.3731678901903788,0.002399689333333,2.4726922371780296,16.983246436980302,0.0568361278477269,0.0090264545454542,0.0067941204249997,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238158.333,37.79767305408254,162.71514507726198,0.25848634961216,75.20745400353447,833.6821494411367,0.1233557200726149,0.12700840007043,0.0356679184019499,0.0,139905426.3433231,16901300.03992521,7688047.75674492,20923573.525751844,7917170.11100682,10560382.859255675,871105.0294506891,0.0,27883636.068347145,73545.58187267365,1719.2805508928273,6087274.134157686,1349.2266167914115,4112.312866160819,0.0,0.0,28526842.510691024,0.0,0.0,0.0,0.0,0.0,0.0,1.1544264116712115,3.9870334032695705,0.002399689333333,2.92461152290303,23.188984716196213,0.015208227272727,0.0061944090909087,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238168.333,45.570790902785134,207.2896599268189,0.2400380817467849,87.9345483030843,995.9176041722086,0.11532757312957,0.1159032949008599,0.0295244361109099,0.0,176012593.17515638,16140989.89097213,8443786.478021882,24273054.09278699,5611200.768254519,7871221.711792244,647997.8127761976,0.0,28566394.67664177,70238.21172290816,2146.16069361936,6066624.355860847,1336.595527395049,4007.8283781527,0.0,0.0,43105514.86138132,0.0,0.0,0.0,0.0,0.0,0.0,1.619948894006061,5.352472678790088,0.0017333972931815,2.8982587727272726,28.84447631818182,0.0065479443590907,0.0066102820325755,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238178.333,48.05129667212835,235.33518304675377,0.255031636397545,88.3440249279522,1012.7908519888928,0.114869920507215,0.1130467655021749,0.03366144567697,0.0,176892615.04858506,13172092.611492513,6854699.775617404,24236300.171580665,7845680.361111883,7896448.557942241,426085.43353011657,0.0,19529652.8570721,72614.0631514985,2400.36059246648,3009919.942688278,1071114.7671694849,4095.7267388849377,0.0,0.0,42793295.67649532,0.0,0.0,0.0,0.0,0.0,0.0,1.588444019887121,5.8514824465464645,0.001064283876515,2.1733421674185607,26.18467267782197,0.0063797517045452,0.0054259416813635,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238188.333,48.26426679630245,235.0627314661887,0.2575570260613949,88.13407592815231,1013.0934919566351,0.1168274704580749,0.1142188367314149,0.0321617628133499,0.0,171094363.9662268,15921054.504695369,6837872.425703777,31243266.63280959,6811522.200899355,7037129.158124408,604323.0465903636,0.0,10152907.023962231,73325.81438823912,2579.245227751807,73.84764827501161,2177107.156232029,4179.750023590441,70722.4831406177,0.0,43141574.84834759,0.0,0.0,0.0,0.0,0.0,0.0,1.4752335909090908,6.446022256205303,0.00106710525303,2.1827585,25.594896227272727,0.0063964214416665,0.005251959371212,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238198.333,48.30862609686028,234.97061954804295,0.13890253678518,89.01281935018586,1013.2839803875652,0.11715630664668,0.1130407164492099,0.038993889024865,0.0,192886986.820326,13357433.63801619,6825684.211600631,31787118.1366409,5678836.284560871,6187150.833071817,787609.7905348493,0.0,893.5923428466517,37337.50046508167,2238.498130767536,74.99111827232608,2181283.4401404783,4267.003870285803,70964.46746679078,0.0,51567397.93776629,0.0,0.0,0.0,0.0,0.0,0.0,1.7237653636363637,6.949188363636365,0.000533552626515,1.4892034545454544,31.74105359090909,0.005296988446212,0.0059442272727269,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
1701238208.333,48.47027968907699,234.39394733341052,0.0295903845377199,89.4678512689749,1013.5128122145536,0.1184596230714999,0.1128527626058999,0.0350135401661449,0.0,175044593.4422475,7826118.982450341,7450775.300278407,27636969.47564041,6790959.1407337,4427253.557537632,826414.7067720658,0.0,632.5700292201602,0.0,1704.778710447929,73.4340247644322,2169960.845780358,4197.382722490327,74464.46930489823,0.0,59576819.8300029,0.0,0.0,0.0,0.0,0.0,0.0,1.7273679999999998,6.963202775596969,0.0010388684393935,1.7272676818181818,34.832227136363635,0.0051990923151514,0.0058217244909087,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
