time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,rabbitmq_disk,shipping_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701267090.021,0.06350008229997013,0.04897169473897725,0.029782990660592555,0.01252223326812251,0.09087056738786857,0.002454705459586217,0.0061580718456877995,0.002980291644752359,0.0018917569880943428,0.10334944519660084,0.002351879540346541,0.03383821583353172,0.018371608251422693,7686683.636231594,8746703.64565085,907550.7271771508,12350.41369779421,9912488.164659292,14603445.540942341,3186325.924303807,856951.6313317252,105477224.87613696,13188037.44778914,32233245.269339524,1573710.9153188136,3588881.2356810286,15021.913978104178,1208.5046746205903,6818.293323988085,2720.031588204677,3179874.6525696223,0,0,0,0,9276395.79432522,0,26109.721026505227,657718.1287414086,0,5136.144867137509,0,0,0,0,0,0,0,0,0,0,75.67807257408913,0,0,0,0,0,0,0,0,0.2052267957618182,0.15003072428848485,0.09269081967757575,0.04552377232787879,0.18531804874484847,0.013514799999999999,0.045500072727272724,0.024938026391515152,0.013650945454545454,0.5232429351969696,0.012613509090909091,0.0754903039648485,0.07684352727272727
1701267095.021,0.2770970124118025,0.1971681496307872,0.07308650261838465,0.04604291029312527,0.1858052910894589,0.06450924677979822,0.005992480444969188,0.0029325538538371994,0.0018463613475754748,0.09944155405257787,0.0022860795139900926,0.04617867674343635,0.023454523132378172,7756014.769860709,8628925.539267398,967675.2460538534,21218.539664009633,9888883.188662533,35004694.18784037,3221049.182747297,874158.8147161644,103116757.43281099,13333103.408097874,32395303.99300495,1938921.0215265588,4195216.43687483,27328.629400796985,1168189.1528136483,9736.081708449397,4408.0769020301705,3288046.767050487,10041713.128008772,0,75.76346114718014,74.02989390735418,9377593.941159338,0,25527.561875425337,641658.6825268089,0,13781.965006729477,0,0,0,9609106.0089639,0,0,0,0,0,0,73.82175362710642,0,0,0,0,0,0,0,0,0.3804663222969697,0.2800198934,0.10957053446606063,0.059014618181818176,0.3423727564048485,0.02058341818181818,0.04260390909090909,0.019259618181818178,0.012040963636363637,0.4375542988333333,0.012215821319393938,0.0926721818181818,0.08010834545454544
1701267100.021,0.5727385172658088,0.35737099378705195,0.12352730676037575,0.07035053159851325,0.2807997558095735,0.3221390874776852,0.0056403801340310184,0.0037926066648555825,0.0017981066135372666,0.09348336938882924,0.0021384221714202114,0.06248139430213755,0.029587563096137918,7714328.023105847,8468284.763142435,636344.0404076716,8778381.243328793,10025486.819674484,52413339.45422087,2565593.3168089595,862003.4410939055,77153863.61833328,13291795.46568405,32784009.144374184,1207880.196748939,3491175.467012202,33779.29556229678,2282904.0286258524,9718.548343609007,4479382.8260149425,3342980.4583056686,9841995.409334354,0,6157.16743638504,73.85236738667918,7480250.204207584,0,25855.391491903792,640723.3200158371,0,22458.61890944048,0,0,0,10421936.389754802,0,0,0,0,0,0,73.71414174135263,0,0,0,0,0,0,0,0,0.43489285511636355,0.3101989491933334,0.17048479921272733,0.09906360495515151,0.49856316589575755,0.040455689601212125,0.03916736363636363,0.019264299970303028,0.010139454545454544,0.4420650988333333,0.009134272727272725,0.09527803144545453,0.07971681818181818
1701267105.021,0.7937799676179729,0.5466995382118561,0.15592904471889452,0.0942144305875574,0.361394068364419,0.5703526236862042,0.005477630305739313,0.0049282923892549815,0.0017418354575768557,0.08654149054591474,0.0020716486116119205,0.08218929868061454,0.03920986194764479,54680.96963957238,11580373.967431938,635264.2849570656,17151778.801843315,10431724.533715926,53242600.20948459,3121616.3060969063,891395.5459314155,79269740.79288624,11034025.741142444,25648892.030292105,1199377.1197944004,3534345.632200671,34912.269838089866,2343217.637083098,9552.846390331813,4382009.216589862,6679359.540889528,9756829.703470943,0,11698.706341354142,75.87995553908854,5588537.382501808,0,25649.57558865582,649016.1878372467,0,32416.054267947995,0,0,0,11690569.357017132,0,0,0,0,0,0,74.66822225463031,0,0,0,0,0,0,0,0,0.8138029012115151,0.5661874813587877,0.22490280020787878,0.13738761528424243,0.6351465175624241,0.21881682496969695,0.03290701818181818,0.016960799999999998,0.010156563636363638,0.4195653351969697,0.0072498727272727265,0.10708289610666667,0.07846705454545454
1701267110.021,1.0009902626076486,0.679749744672755,0.1861766572893181,0.11930464927845852,0.4651234903600503,0.8576106313325533,0.005292908404103818,0.0070926045054945245,0.0016663862220998263,0.0810431106391439,0.001999516274714978,0.11482536065303457,0.04955133822371201,59338.49073128011,11516270.493585562,958845.5467869224,17256464.53855764,14458916.053060181,61159000.60521913,3145724.455022448,881615.238095238,52406376.77964544,11036115.392957848,26114584.861669518,1233690.7620265665,3547210.872392256,34975.332068311196,3489333.623251431,9524.23900789177,4408452.660739829,10304884.7078105,10814831.143864147,0,18529.523809523806,150.49141177551206,5592871.665100137,0,26393.186400865146,1301864.3515211458,0,40004.05885337392,0,0,0,18805993.147837233,0,0,0,0,0,0,75.02243713024525,0,0,0,0,0,0,0,0,1.1658307405600001,0.8060851757551517,0.2829402124418182,0.1745966651187879,0.6454878370939393,0.17152737517727273,0.028067490909090907,0.016541945454545452,0.008445345454545453,0.33554458974242424,0.005538654545454545,0.12186604045818183,0.08298558181818182
1701267115.021,1.191771396251818,0.8172580686907429,0.22436195761233105,0.14101299167727915,0.5405000198975033,1.1189942444786174,0.004992536859428085,0.00911595793279555,0.0016013495492865416,0.07501179282962626,0.0019593646137362644,0.14736494486164559,0.06416985605015908,59189.68890803668,11728156.417161617,989454.7040860843,17097389.17687575,14281504.696248474,79459572.59607646,2470197.0554926386,667722.1474499678,52055419.87518703,11098022.38697485,26277004.470388297,1642597.2181118673,2849358.559949988,34631.48257849103,3554440.1077212524,9827.54107895885,8728768.416710015,10185728.80304937,27565869.775925893,0,18669.11979341511,149.4835954892157,7498094.490478267,0,26213.6726842261,1307794.8774523325,0,47900.247168628026,0,0,0,19899495.600670017,0,0,0,0,0,0,75.31211502748819,0,0,0,0,0,0,0,0,1.4810259578,1.0159273743890909,0.3380921881690908,0.2074835321709091,0.7820725032939394,0.24789802051878787,0.024401472727272725,0.017581927272727272,0.00797437668969697,0.31232189883333333,0.005242890909090909,0.1731687119933333,0.09968964074060604
1701267120.021,1.4080060441016558,0.9494584977365615,0.26528015440768804,0.16483431242086716,0.6419036214407253,1.3603590045032858,0.004652712187795505,0.010778323027679101,0.001543517290801541,0.06810825463081387,0.001894965710186528,0.175474229833535,0.07398411168433788,7760259.860788863,8767405.311291536,1001252.85529477,26215091.472925115,11025524.037555216,80446142.26032229,2586287.812204484,672208.4073416223,52414153.68784683,13379079.463665925,19133080.05738881,1605544.3454371286,2755538.6038568276,35192.57540603248,4707438.520609205,9992.090186656811,8929696.38695708,7155593.199520632,27878030.998498905,0,18794.552989934873,150.52736025871891,9419333.45511673,0,25615.26921756105,1265335.5155482816,0,55701.33607023075,0,0,0,27180061.086763244,0,0,0,0,0,0,72.86700348679997,0,0,0,0,0,0,0,0,1.5543040822727272,1.0509519879006062,0.3405452025260606,0.21477888057878788,0.7897510387563635,0.7107084422912121,0.02185712727272727,0.018840327272727272,0.005160672727272726,0.21505725454545455,0.0037532181818181816,0.2065656128557576,0.11632039999999999
1701267125.021,1.666221854303564,1.126659763548511,0.3112283035462035,0.1931235303074889,0.719192906617337,1.5889134525679884,0.004479559881995099,0.012170169181601938,0.0014819340727839647,0.06229861760602941,0.0018125597214686258,0.19785530156203746,0.08520128724571936,7690902.222700994,8766251.148489118,693499.8624080427,26289697.219361488,14730774.944870695,81216440.05007166,1916880.5658372117,662696.5190390586,26148016.94014117,13268496.186386941,19295575.185386144,1671391.1755996444,2834095.711985951,34931.2363101009,5873929.53493054,11346.676695591554,8950169.780785643,7178655.974923001,27970372.090491828,0,23800.548382996494,150.18791823265195,9341391.162563182,0,26229.19751258513,1301617.4447534028,0,65146.768673243394,0,0,0,27988182.501072183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9349504607581813,1.0478282565333334,0.40457441723696963,0.252747331310303,0.9272319112890908,0.8167318011758788,0.01808790909090909,0.015003472727272727,0.004872879211515152,0.21906843636363635,0.0036636181818181816,0.2476333090642424,0.1276846953490909
1701267130.021,1.8929073738050601,1.289709237604589,0.33489055142887375,0.2138072375822102,0.8106092855996198,1.9204786587408285,0.0040507739968132506,0.01362832559984134,0.0014285387346615849,0.05565342505208575,0.0016382543972933577,0.2231417520896416,0.0959691936007463,7801560.261475993,5874689.758485878,370716.93858134537,34615597.97972458,11504187.383706082,97248825.40143864,1915857.6582846472,444946.1179312458,26238452.894751366,11157666.288972553,19405504.992997073,1649822.131162403,3607460.2985074623,35501.30191736922,5864213.672403083,10897.071778427711,13259499.582137277,7193442.154036994,28006024.267964832,0,23628.071313972563,150.70736059753114,7542170.400964949,0,25696.081808786468,1327455.5223880596,0,74305.38200153458,0,0,0,33052657.8325462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3082397282121208,1.054938883899394,0.4668954537648485,0.25320602674363635,0.930833065720606,0.81750984661101,0.011788690909090908,0.01682242673090909,0.0033957272727272725,0.19774567272727273,0.0034779454545454547,0.2464378096660606,0.1453681194290909
1701267135.021,2.1460571494229463,1.4256128456813266,0.37910951092158746,0.23969018259861632,0.8794929102866542,2.154656954082014,0.003941868002789726,0.015544981061930594,0.0013705874430508156,0.049529479682585656,0.0016477579818683554,0.24610517079305766,0.10551567259974497,7940007.335914489,5746951.090159105,724748.3536651193,43122836.961640164,14894811.637715349,120690101.65959664,1919976.5077267552,239269.4211833993,25887927.39549489,13237257.365966523,19114422.044648297,2045203.4927593519,4226439.205684096,36118.189733424726,5732542.2046034895,11128.432113426175,13219158.619190786,7055344.627921939,28685488.725161865,0,24122.941014079326,148.6940264643421,9321320.848848559,0,25462.934349060335,1943753.1062124248,0,81187.12165854182,0,0,0,37328279.42808663,75.17527438241015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.678983615318182,1.2958367241951514,0.5134070289321212,0.2867216363660606,1.059738409789091,1.2033580838761904,0.007640454545454545,0.01615781818181818,0.003552781818181818,0.09442278181818181,0.003635,0.24720366080060607,0.13815285841757574
