accuracy,failures,budget
0.8935553758636232,5,50
0.8241853312882876,8,50
0.8907665492616468,5,50
0.8689717859016901,6,50
0.8930824557504573,5,50
0.8176223525164332,9,50
0.9755697329919062,1,50
0.8660076205487683,6,50
0.7566407324723988,12,50
0.8217076946559216,8,50
0.9132124160579456,4,50
0.8735806032501358,6,50
0.9755238665501876,1,50
0.8646956361786254,6,50
0.7992963317824949,10,50
0.848957059400285,7,50
0.7532714060758947,12,50
0.9516445862999025,2,50
0.9560669361654962,2,50
0.8785839010700368,6,50
0.886688819590664,5,50
0.9309379800886128,3,50
0.7840881979070422,10,50
0.8929379301421405,5,50
0.8742970482441226,6,50
0.805864583674989,9,50
0.8774689794626288,6,50
0.8047892246904642,9,50
0.9466053455001036,2,50
0.6953728818376933,15,50
0.932367341717412,6,100
0.8699037009502838,13,100
0.8675740522157376,13,100
0.8182143725285898,18,100
0.8946350752397355,10,100
0.8949870522727065,10,100
0.8300603184612524,16,100
0.9645038962138212,3,100
0.844104402504714,15,100
0.9636720406605128,3,100
0.9652462640786652,3,100
0.9166969258691816,8,100
0.8230797126674878,17,100
0.94810386529702,5,100
0.8480913345058814,15,100
0.8894108822515093,11,100
0.7861089041508804,21,100
0.8979581340970179,10,100
0.9317013227058044,6,100
0.806568471541972,19,100
0.8699351116486824,13,100
0.8663096576843434,13,100
0.867818712726914,13,100
0.91106838982006,8,100
0.9256673828019214,7,100
0.9384259198152136,6,100
0.8464593754823158,15,100
0.8898731613703984,11,100
0.7542664010973679,24,100
0.9111190707274616,8,100
0.8617052568599141,27,200
0.908597325692886,18,200
0.8593392597047351,28,200
0.8408878086569637,31,200
0.8378962573197611,32,200
0.9045014471959504,19,200
0.8368134304225945,32,200
0.864990735978611,27,200
0.903378723029174,19,200
0.875111569345055,24,200
0.870509990569121,25,200
0.7943759069477999,41,200
0.9165211506271136,16,200
0.8566972924025109,28,200
0.90438728624396,19,200
0.8694781796836006,26,200
0.9212207726267064,15,200
0.8602809557504149,27,200
0.8647987297923061,27,200
0.8529032907163537,29,200
0.8409254961707392,31,200
0.9122174769164356,17,200
0.8857819609985046,22,200
0.8792300248504976,24,200
0.8444970742637465,31,200
0.8963624867750315,20,200
0.9095869374224488,18,200
0.931639068582027,13,200
0.913698090953086,17,200
0.8201334753098007,35,200
0.8549724099375234,58,400
0.8875535713354685,44,400
0.8336366943670279,66,400
0.8951564490239243,41,400
0.92724813439536,29,400
0.8609265980086692,55,400
0.8088093771557052,76,400
0.9060182927529584,37,400
0.9047749654638596,38,400
0.86630379221933,53,400
0.8678711126567132,52,400
0.8973781152410126,41,400
0.869147482736873,52,400
0.8675778040536295,52,400
0.8719177404421619,51,400
0.8437664068067687,62,400
0.8619959709130904,55,400
0.9002680598021219,39,400
0.8838158047425105,46,400
0.8935365822531054,42,400
0.9105422707694352,35,400
0.8867604257583019,45,400
0.8868905152210769,45,400
0.8212811329689889,71,400
0.8956558307221933,41,400
0.8267423093444348,69,400
0.8777777915934624,48,400
0.8168881563758742,73,400
0.9283905079181828,28,400
0.8642725744497521,54,400
0.9033432960544394,77,800
0.90561457490124,75,800
0.8890759130923277,88,800
0.891144912046979,87,800
0.8868548154466375,90,800
0.8723248126750207,102,800
0.8562595600538014,114,800
0.8637126485025756,109,800
0.8556997831234162,115,800
0.913796834772659,68,800
0.8598730822866287,112,800
0.8755646177693827,99,800
0.8779100404634742,97,800
0.8874492135107149,90,800
0.8410393445660962,127,800
0.8626673531555918,109,800
0.8762239632463718,99,800
0.8871310382366114,90,800
0.8760641963169566,99,800
0.8980056707507363,81,800
0.8884560270657539,89,800
0.8926538558010475,85,800
0.8814421683486517,94,800
0.8786267404857946,97,800
0.8531632340890307,117,800
0.8630393543235201,109,800
0.867046517754228,106,800
0.8768892402679774,98,800
0.8835279979238174,93,800
0.8811898195494036,95,800
