accuracy,failures,budget
0.2355884127958086,43.0,50
0.6217896637806586,46.0,50
0.5961707614938978,46.0,50
0.3959367525454174,43.0,50
0.2801468450751722,47.0,50
0.610263232776447,44.0,50
0.6470785643662109,48.0,50
0.564169549004189,44.0,50
0.6359160251745136,43.0,50
0.5776893627303283,45.0,50
0.4283210347896298,45.0,50
0.4532548351838728,40.0,50
0.6106521779251592,45.0,50
0.716875724862217,41.0,50
0.3644783564392886,46.0,50
0.474722998061942,44.0,50
0.654021138725262,44.0,50
0.5299920219752439,47.0,50
0.7059050348871554,47.0,50
0.6808688589817087,45.0,50
0.5262545526704276,45.0,50
0.4226627335650545,44.0,50
0.7090827688834689,41.0,50
0.6307591031363452,40.0,50
0.6544373878681524,46.0,50
0.222785368118587,44.0,50
0.3852284323218495,47.0,50
0.4543049135650044,46.0,50
0.7409301245187543,45.0,50
0.3636363043748651,44.0,50
0.4705927265127779,80.0,100
0.5806472711089279,89.0,100
0.4207530837517671,90.0,100
0.4214133420155899,86.0,100
0.4374956635215273,87.0,100
0.5680920224810109,90.0,100
0.4320027614573044,88.0,100
0.6379521748927857,89.0,100
0.6001062332641622,87.0,100
0.612341657177826,88.0,100
0.6743881547502686,92.0,100
0.6075157740538275,84.0,100
0.6020859080071709,88.0,100
0.5200023033449914,92.0,100
0.5443520068776365,85.0,100
0.4913642331765364,90.0,100
0.5615012064372511,87.0,100
0.5345968017265859,83.0,100
0.6723402631910265,89.0,100
0.7716565883359154,92.0,100
0.6716096409974047,93.0,100
0.4325080203938082,92.0,100
0.6695068424524502,86.0,100
0.3826425795748498,89.0,100
0.4709327459309783,93.0,100
0.0262149937809175,83.0,100
0.4432897767372743,87.0,100
0.6306529926963675,85.0,100
0.5854332759413865,86.0,100
0.0997922283598006,85.0,100
0.688217379395794,177.0,200
0.605832065992931,182.0,200
0.5075455216425002,187.0,200
0.536658353500783,179.0,200
0.6054475308195962,178.0,200
0.3238222002068777,171.0,200
0.5983848526791842,173.0,200
0.438242000383869,178.0,200
0.3427199282392921,177.0,200
0.4555769380248666,176.0,200
0.3976446607685217,173.0,200
0.3900127073940462,166.0,200
0.370602942598602,171.0,200
0.4107554372325186,182.0,200
0.6469749997900618,178.0,200
0.2948894612271112,174.0,200
0.6703608863711592,173.0,200
0.5508764010471594,178.0,200
0.4903264599477837,174.0,200
0.514348299188387,174.0,200
0.6580166271947545,171.0,200
0.5196003310284314,185.0,200
0.5057768155602003,182.0,200
0.4408657466779564,174.0,200
0.6139070351440663,181.0,200
0.2590487297039949,178.0,200
0.0331536953423279,179.0,200
0.1525215334923489,174.0,200
0.4902548205374355,177.0,200
0.4622238336782447,178.0,200
0.5928311148848033,354.0,400
0.5886367071761507,345.0,400
0.642887692307317,361.0,400
0.4734630933390568,356.0,400
0.6103281067194408,348.0,400
0.4736899830558981,352.0,400
0.6561528661017639,351.0,400
0.2921419601805515,353.0,400
0.4884367234218651,359.0,400
0.4672380495847325,350.0,400
0.5234452701137849,354.0,400
0.25675700082481,343.0,400
0.5499938590803678,348.0,400
0.5189108013311203,353.0,400
0.5237322480093299,350.0,400
0.7300303137174335,343.0,400
0.6484101873286815,350.0,400
0.4704436275775105,348.0,400
0.4824940630507446,352.0,400
0.483742370857755,350.0,400
0.5678433670573995,346.0,400
0.489432517214637,344.0,400
0.5550169021274931,352.0,400
0.4539053587127539,361.0,400
0.1855899236874392,363.0,400
0.49076140367334,357.0,400
0.535198231736812,363.0,400
0.5528109890880952,350.0,400
0.2388890435683226,347.0,400
0.5483948053792991,358.0,400
0.5255354148841723,694.0,800
0.4817086439479242,715.0,800
0.4046493008655786,710.0,800
0.4477513128211069,720.0,800
0.5557837774181194,706.0,800
0.3367574516640016,701.0,800
0.4527474575870679,686.0,800
0.5532939173851978,710.0,800
0.5087743124918067,712.0,800
0.5540654358506083,717.0,800
0.3143768309909884,721.0,800
0.4646007660798276,698.0,800
0.6385375138948897,717.0,800
0.521426707349808,715.0,800
0.4964396107760366,718.0,800
0.560510864795134,709.0,800
0.4552309058692567,717.0,800
0.5410835441453385,703.0,800
0.4869127336570163,707.0,800
0.6450246663676296,689.0,800
0.5122754557081944,726.0,800
0.4401270378487456,708.0,800
0.5480457115104949,704.0,800
0.3047339088374974,709.0,800
0.568862675420827,687.0,800
0.5187982241423585,703.0,800
0.363154866820121,712.0,800
0.4700925460133677,698.0,800
0.4885753106622095,707.0,800
0.4979526100624628,715.0,800
