accuracy,failures,budget
0.9615007636597224,2.0,50
0.7998690628027889,7.0,50
0.9479314574251828,2.0,50
0.9502525371949176,1.0,50
0.8770947929068175,3.0,50
0.9141461303337736,4.0,50
0.9752548547713203,1.0,50
0.9602561224895484,2.0,50
0.9029933144417474,3.0,50
0.8087362387003719,6.0,50
0.9012046266168096,2.0,50
0.9422202482307406,2.0,50
0.90188531136733,4.0,50
0.9442551877313984,2.0,50
0.9229112960023432,3.0,50
0.9108344216141028,4.0,50
0.8442545131242223,4.0,50
0.9710577678196812,1.0,50
0.788576220452545,8.0,50
0.7822239331839342,9.0,50
0.980737311680914,1.0,50
0.9235262089282426,3.0,50
0.9059730466070394,2.0,50
0.901822465238503,3.0,50
0.8886765245771631,2.0,50
0.9080345509118756,2.0,50
0.914681959544752,3.0,50
0.8576782360797226,4.0,50
0.9611886385563664,2.0,50
0.7755046753803422,6.0,50
0.963770595998494,3.0,100
0.9273786898720012,5.0,100
0.819835090598925,12.0,100
0.9143426774314986,5.0,100
0.9558181650798664,3.0,100
0.9354530266966588,4.0,100
0.8728041514775549,9.0,100
0.9644087380158994,3.0,100
0.914112471572817,5.0,100
0.9337645997834804,5.0,100
0.9170220458619416,6.0,100
0.8933843461517689,8.0,100
0.8910934080625372,5.0,100
0.9376602000622763,4.0,100
0.8580595675733269,6.0,100
0.9419925083318478,4.0,100
0.8711760173153329,8.0,100
0.9175793623114644,5.0,100
0.8084855114575965,11.0,100
0.8995227810819416,8.0,100
0.891366610160121,6.0,100
0.9416377685086372,4.0,100
0.948937388166549,4.0,100
0.9648512474174264,3.0,100
0.9422212722712344,5.0,100
0.9447082555071048,4.0,100
0.9077378001210884,5.0,100
0.8883692816677056,6.0,100
0.9465051251774615,4.0,100
0.9038203133677568,6.0,100
0.8877984049100794,12.0,200
0.9190588608371084,9.0,200
0.8588256269891666,19.0,200
0.9244640079873316,9.0,200
0.9514652439034548,6.0,200
0.8928631704206944,11.0,200
0.8631142941502458,14.0,200
0.8944152490333963,13.0,200
0.9452617941700509,8.0,200
0.922291750979396,12.0,200
0.8844121554654283,12.0,200
0.8485253931332781,19.0,200
0.8721680425464076,16.0,200
0.8664600305930228,18.0,200
0.9530848626453602,7.0,200
0.934113671186237,8.0,200
0.9039595926777056,12.0,200
0.9445685508122238,7.0,200
0.8010559250860038,20.0,200
0.8590363658819622,17.0,200
0.8845632839833221,15.0,200
0.9237362933749113,11.0,200
0.8190596659052323,12.0,200
0.9041750675111282,12.0,200
0.9228725330218076,9.0,200
0.9243475010325662,10.0,200
0.9133484286770444,11.0,200
0.9301783412545344,8.0,200
0.9174406760951636,13.0,200
0.883819836319778,13.0,200
0.8921266376029011,30.0,400
0.890136944818574,29.0,400
0.8992857246221491,25.0,400
0.8720409400685776,34.0,400
0.9138442218068442,21.0,400
0.9013853300176892,26.0,400
0.8915994460771091,25.0,400
0.9173293001006696,21.0,400
0.9114104750677376,20.0,400
0.8452269533304847,29.0,400
0.930776728283676,20.0,400
0.9230608003777262,23.0,400
0.9020654928146862,26.0,400
0.9150963680303534,24.0,400
0.9090130650934398,22.0,400
0.923710689657444,21.0,400
0.8980291442588431,27.0,400
0.8952487516538354,27.0,400
0.9152287916627088,26.0,400
0.8896933537673329,30.0,400
0.9125345171423532,25.0,400
0.8710917907278395,32.0,400
0.90060746046905,24.0,400
0.9130309015557584,17.0,400
0.9428697000232388,17.0,400
0.9028988247458404,24.0,400
0.8036592317328972,25.0,400
0.9072218208050008,26.0,400
0.911822054397646,26.0,400
0.9073349011992246,22.0,400
0.904608129925283,49.0,800
0.9000375633223608,49.0,800
0.9068771740952266,46.0,800
0.8402537136462699,54.0,800
0.8381654858804941,59.0,800
0.9139398627812226,46.0,800
0.9108075002020688,43.0,800
0.890600740706502,60.0,800
0.8979142196272837,51.0,800
0.9032792074487868,51.0,800
0.8525871100399123,62.0,800
0.9098573251153982,44.0,800
0.906169724523072,49.0,800
0.8737688118269211,62.0,800
0.8834917656116478,54.0,800
0.9001713108823274,50.0,800
0.9200110795983109,43.0,800
0.9015996700564642,47.0,800
0.9066956978365708,51.0,800
0.904809117302512,54.0,800
0.9195635118045076,42.0,800
0.9119619247238056,42.0,800
0.8864451862654603,58.0,800
0.9049639714162466,47.0,800
0.8907623983551453,58.0,800
0.908099289155738,52.0,800
0.8769367079245681,58.0,800
0.928368845150823,35.0,800
0.9142775186891264,49.0,800
0.923693451553164,42.0,800
