accuracy,failures,budget
0.9231109495879282,16.0,50
0.908735498423931,12.0,50
0.9410356531879128,17.0,50
0.8687003869795749,22.0,50
0.920863591747644,16.0,50
0.92311128696881,16.0,50
0.908435932026507,17.0,50
0.9416055506824084,19.0,50
0.966172343344033,8.0,50
0.8058373796238902,19.0,50
0.9494817132233156,15.0,50
0.8958135534256744,16.0,50
0.9184231631842616,19.0,50
0.8223600292322188,21.0,50
0.8979979452586915,22.0,50
0.9111009114568884,17.0,50
0.917150756157324,17.0,50
0.8467480814200211,24.0,50
0.9146346385871398,17.0,50
0.9070759629401234,17.0,50
0.934998716220044,18.0,50
0.9485213040664026,14.0,50
0.8760336565269128,24.0,50
0.8203575128698163,20.0,50
0.9326434904831824,17.0,50
0.8174682445911802,17.0,50
0.8878693286157706,20.0,50
0.9546989237991068,14.0,50
0.851603057845961,17.0,50
0.911113991043322,20.0,50
0.9417221212288812,29.0,100
0.8145411255517285,38.0,100
0.9091979242667588,35.0,100
0.9232224787418708,33.0,100
0.9083336953744132,30.0,100
0.9156702020301112,32.0,100
0.9217772735827782,24.0,100
0.9381110644376182,35.0,100
0.9142143442527174,34.0,100
0.9222682716553584,29.0,100
0.8857486018250277,41.0,100
0.7685423354080143,43.0,100
0.8700222408232415,48.0,100
0.8781057243700572,37.0,100
0.8922214450123587,36.0,100
0.9187600641508508,27.0,100
0.882363543438529,32.0,100
0.9132698905237022,42.0,100
0.8986664550501562,41.0,100
0.8887422538329793,34.0,100
0.9221125315663848,35.0,100
0.9324136542871082,36.0,100
0.888231495195755,38.0,100
0.8520070314094961,39.0,100
0.9041862383414824,29.0,100
0.8979781939912681,34.0,100
0.8935497888237267,40.0,100
0.8794434916496401,38.0,100
0.9181776251457284,28.0,100
0.934409869832874,39.0,100
0.8743627784428716,82.0,200
0.9156376282623324,64.0,200
0.9130531670540712,73.0,200
0.9217188887137812,66.0,200
0.8695980690846257,74.0,200
0.9054527770898794,69.0,200
0.9196790965405306,67.0,200
0.8232397720006442,71.0,200
0.9253744698353504,77.0,200
0.8969136377607537,75.0,200
0.8888845321836794,68.0,200
0.8562830570775909,84.0,200
0.8714173918484562,73.0,200
0.903187570106038,66.0,200
0.8434623929371741,66.0,200
0.8898674707050019,71.0,200
0.8568464832406315,77.0,200
0.9016794291632474,58.0,200
0.9279729593155078,66.0,200
0.8451194222362783,84.0,200
0.8719340805998941,75.0,200
0.8686037099478753,66.0,200
0.9010002295773488,61.0,200
0.8295414125095679,81.0,200
0.9018525029629764,72.0,200
0.8833017214315821,79.0,200
0.822300502804644,74.0,200
0.9102379999018662,70.0,200
0.9351815571227544,67.0,200
0.9035109516873584,68.0,200
0.8698131404312156,138.0,400
0.9024258440578428,148.0,400
0.8953987779765391,145.0,400
0.891088986889928,130.0,400
0.9137159070325298,130.0,400
0.912483770090516,119.0,400
0.9218888386265786,141.0,400
0.8727319871046082,151.0,400
0.8548646728494007,132.0,400
0.8917194740382086,129.0,400
0.9232497716934994,129.0,400
0.8693370592112808,131.0,400
0.913535303456746,138.0,400
0.8722384937004725,150.0,400
0.9197286124096956,126.0,400
0.8948724684143049,150.0,400
0.8706460141928583,140.0,400
0.906504436697856,144.0,400
0.9015691499584212,134.0,400
0.8899604407313664,137.0,400
0.851750787273431,153.0,400
0.917853190386745,143.0,400
0.8910426480219069,138.0,400
0.8767340168378284,130.0,400
0.8774994056234477,156.0,400
0.8880865478729002,135.0,400
0.8992571809350185,141.0,400
0.8242712906232036,142.0,400
0.8713680393062244,146.0,400
0.9020478554274776,124.0,400
0.8963545762920376,287.0,800
0.8846393426078467,295.0,800
0.8894104137924612,273.0,800
0.886993181363453,315.0,800
0.9001613022361821,282.0,800
0.8877262427439085,299.0,800
0.8741887600743554,290.0,800
0.9083212299186382,265.0,800
0.91345672746456,255.0,800
0.9000760985711688,285.0,800
0.9085417162934049,261.0,800
0.8865992491140444,286.0,800
0.9028935864797368,310.0,800
0.8985980457415086,275.0,800
0.8843761783346694,291.0,800
0.8921197275917302,285.0,800
0.900628808536795,303.0,800
0.8924359389518912,272.0,800
0.9037860236289228,270.0,800
0.8610763417708346,296.0,800
0.8982078645140725,283.0,800
0.8783352437075383,290.0,800
0.8761279511648813,288.0,800
0.9123683561645166,270.0,800
0.8892483317833186,272.0,800
0.8955428480441632,272.0,800
0.8868101371619761,286.0,800
0.8729551574266089,297.0,800
0.8838091021500961,300.0,800
0.8630016155727396,262.0,800
