Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,6085,0,8,17.237263160314633,1.7141886055469513,164.31521996855736,8649.0,19.63004130197376,0.0,8,11,15,18,42,91,110,120,140,160,160
GET,/catalogue,34857,0,11,15.405743001118937,3.4701265394687653,172.45019879192114,2795.0,112.44771563893168,0.0,11,14,17,20,28,40,66,83,120,170,170
GET,/category.html,34857,0,8,12.89579489354369,1.7529157921671867,179.16049528867006,11518.0,112.44771563893168,0.0,8,12,15,17,26,40,64,80,120,170,180
GET,/detail.html?id=03fef6ac-1896-4ce8-bd69-b798f85c6e0b,3800,0,8,12.709981994948498,1.9350089132785797,135.87243296205997,10364.0,12.258694650369808,0.0,8,11,14,17,25,39,62,84,130,140,140
GET,/detail.html?id=3395a43e-2d88-40de-b95f-e00e1502085b,3909,0,8,12.81090916736477,2.020246349275112,154.2738089337945,10364.0,12.610325628498837,0.0,8,12,14,17,25,36,63,83,140,150,150
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,3878,0,8,12.913271050147094,1.9268766045570374,162.28292230516672,10364.0,12.510320487930029,0.0,8,11,14,17,26,39,63,82,130,160,160
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,3782,0,8,12.925937252206849,1.9433675333857536,137.442528270185,10364.0,12.200627149394371,0.0,8,12,15,17,26,38,64,87,130,140,140
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,3817,0,9,12.905046391870094,1.981852576136589,143.87620985507965,10364.0,12.31353617906883,0.0,9,12,15,18,26,38,54,78,130,140,140
GET,/detail.html?id=837ab141-399e-4c1f-9abc-bace40296bac,3846,0,8,13.127141312254835,1.918533816933632,141.8787892907858,10364.0,12.40708937508481,0.0,8,12,15,18,27,41,67,83,120,140,140
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,3785,0,8,13.088821385257546,2.0355060696601868,161.2996095791459,10364.0,12.210305066223611,0.0,8,11,14,17,27,42,70,89,130,160,160
GET,/detail.html?id=d3588630-ad8e-49df-bbd7-3167f7efb246,3878,0,8,12.949116589273833,2.026202157139778,152.54782233387232,10364.0,12.510320487930029,0.0,8,12,15,17,26,39,63,83,130,150,150
GET,/detail.html?id=zzz4f044-b040-410d-8ead-4de0446aec7e,3919,0,8,13.00197115425105,2.0212866365909576,124.37776289880276,10364.0,12.642585351262968,0.0,8,12,15,17,27,39,62,78,120,120,120
GET,/login,6083,0,61,67.95241228823362,9.949334897100925,215.176185593009,13.0,19.62358935742093,0.0,61,65,69,72,96,120,150,170,200,220,220
,Aggregated,116496,0,10,16.760639400537862,1.7141886055469513,215.176185593009,7814.482737604724,375.81286631302135,0.0,10,14,18,21,40,61,81,100,160,190,220
