accuracy,failures
0.4416762328982374,111
0.5458102811481087,90
0.4417612821497672,111
0.48275876768835757,103
0.5543677302935311,89
0.5079187888731899,98
0.4840028123448501,103
0.5255258148173225,94
0.46782617581182107,106
0.5069526765134554,98
0.48848902427175617,102
0.5019178742613888,99
0.4903755614727452,101
0.5628540710315805,87
0.5276513825913289,94
0.5314167752595356,93
0.5196722751544577,96
0.4470206011581115,110
0.48193984509765797,103
0.4657637521192264,106
0.4815637595343118,103
0.5063903887427184,98
0.4264323682191306,114
0.4943695138292701,101
0.5193097766698006,96
0.41918791506661207,116
0.48874216879234145,102
0.47308185441635936,105
0.5449932783565267,91
0.49588724501576903,100
