time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,surveyservice_energy_Anomaly,surveyservice-db_energy_Anomaly,transformation-consumer_energy_Anomaly,transformation-worker_energy_Anomaly,unicloudauth_energy_Anomaly,unicloudauth-api_energy_Anomaly,unicloudauth-db_energy_Anomaly
1701178271.503,0.00667484783852,1.29548624107052,0.39765410821643,0.01589648308028,0.15762289302854,0.1796142323107,0.1785698300975199,0.04100039847314,0,37554234.70476535,9829131.426489342,0,20879137.6082679,7926471.48685322,6064365.643150525,409256.7917326134,0,8151184.447056696,282817.27090544725,0,0,4637.731169461368,4298.5506721913625,0,0,0.0,596.9757697212607,0,0,0,0,0,0.0,0.4505740909090905,0.0211082634060605,0.015507576192424,0.112400986551515,0.108609,0.1180333636363634,0.0143876700984845,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178276.503,0.00516489556238,2.84927940244868,0.8575908514439399,0.0145742830628099,0.14901748365508,0.1838486224128,0.17719096194503,0.03728600575728,0,38495131.642802894,7200185.326972535,0,14265920.568262234,7445738.866191715,7325142.23226653,370000.4376883323,0,8351478.985681738,305971.6905196615,0,0,4771.313772495527,4329.809725158562,0,0,0.0,8362.958164006517,0,0,0,0,0,0.0,0.594541025462121,0.026173022254545,0.015507576192424,0.102545727272727,0.109369,0.1187933636363634,0.0143876700984845,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178281.503,0.00682581972367,44.85698587280968,0.96700271292693,0.00809852741647,0.16124300180631,0.17476898749314,0.1823745377172,0.02636581710494,0,44656740.67828051,6648768.986885718,0,13810725.199335849,7731722.700768973,5662408.565107992,390924.5800855401,0,30160173.4995025,308351.05923043663,0,0,4523.952876340382,4426.836888055795,0,0,3617303.269979931,7673.728202911082,0,0,0,0,0,0.0,0.8827113680363635,0.048320013480303,0.015507576192424,0.0868254545454545,0.107048554383333,0.1030730909090905,0.0143876700984845,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178286.503,0.0068115807262599,51.1102223990418,1.10434852997051,0.01599420581319,0.1550717210188,0.18343433241961,0.18259937257796,0.03835661359033,0,40933830.04365117,10206985.073546706,0,12869799.979596697,8824196.402489047,6748996.426714087,383740.76401983376,0,25726715.855694707,309695.5727234897,0,0,5081.174093119111,3985.438440503951,0,0,4123137.115079663,7707.188218052867,0,0,0,0,0,0.0,11.443204720760606,0.1008289365719695,0.015507576192424,0.077743636363636,0.0875742727272725,0.104440185780303,0.0143876700984845,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178291.503,0.00674265139949,75.33565051896828,1.41810630650099,0.01522118047963,0.1458635062523,0.18071893375428,0.18433799948153,0.03833775506626,0,43396171.81393489,7070228.561138123,0,13234609.02558408,7911840.565411592,7446762.507869496,385301.4515111142,0,29043680.00290841,336723.2126778318,0,0,5069.761601521158,4095.544939451172,0,0,8792927.34444586,7671.240770754547,0,0,0,0,0,0.0,12.28392937058788,0.130194017502525,0.015507576192424,0.0794424153681815,0.0890644783969695,0.080725818181818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178296.503,0.00642375183428,98.53567449688995,1.80405781071686,0.01425485528022,0.1536541193155099,0.17989067560636,0.18082387586156,0.02637688899781,0,38060202.85400659,6910086.902376625,0,13941473.412778812,8079072.616692312,6115394.770431422,383403.8162910947,0,47348965.67874131,328849.4558818128,0,0,4802.227595808602,3883.73874038146,0,0,13817742.846688624,7488.57968287903,0,0,0,0,0,0.0,11.730147012930304,0.151356830508712,0.015507576192424,0.064592909090909,0.0577044545454544,0.0641542727272725,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178301.503,0.00652343622293,132.1358994176309,1.97985660849399,0.0145697037218399,0.14393241484479,0.18165505155016,0.1771145985156799,0.02785437360116,0,41617616.14272915,7583449.453597006,0,13347632.477701472,8075286.465105205,5620120.152116735,404879.9363705306,0,69696620.77831016,360894.6257484685,0,0,4725.548006665811,4117.203598532442,0,0,15485114.86308026,8218.314227685729,0,0,0,0,0,0.0,11.076746870383714,0.1670079635723735,0.015507576192424,0.0489149090909089,0.0565116573954544,0.0663486968363634,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178306.503,0.00506257327827,155.1845845299145,2.1698126243277103,0.01536990523507,0.14358589255166,0.18165505155016,0.17841926420866,0.04156357584322,0,32165852.991452992,10875916.599130625,0,13315497.588426668,8075286.465105205,5398875.543390758,0.0,0,71126295.05068575,344552.2728947174,0,0,4725.548006665811,4286.588311061021,0,0,15781051.49655072,7846.165180873792,0,0,0,0,0,0.0,15.585486474878484,0.2000437644387624,0.015507576192424,0.0396111818181815,0.048432909090909,0.0549674545454545,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178311.503,0.0056667690214,185.90941499918185,2.37886399488054,0.00927132604306,0.1472476352635399,0.17571088876399,0.17393374995491,0.03703737229745,0,86473535.47988293,13447391.67235495,0,20563616.06318039,8848139.376179196,6047594.849042311,0.0,0,100679265.42797545,319292.2866894198,0,0,4192.846533659828,4136.926018107709,0,0,32960525.126343407,7409.146757679181,0,0,0,0,0,0.0,18.1047159156654,0.229330434518961,0.0,0.0365869090909089,0.0488812727272725,0.055415818181818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178316.503,0.00553096214756,207.09420692064649,2.8294375913594303,0.01481394913851,0.14148038683091,0.17609557645105,0.17625306019312,0.03723162820885,0,96332156.0335399,12472276.758161442,0,20697583.19965,7957142.362113773,4850143.055680895,0.0,0,110122080.88739824,379862.9202533701,0,0,4213.687554143806,4139.9873657612125,0,0,36205475.73616344,8814.682475231444,0,0,0,0,0,0.0,17.818232509707357,0.250831154175088,0.003421114690909,0.0426528862181815,0.034268818181818,0.0401764545454545,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178321.503,0.00506196848153,215.65741769555672,2.86906480984952,0.01391783312493,0.1430555216234399,0.16833472975544,0.17607437624162,0.02917734534701,0,104629859.90876836,14810448.663930688,0,22369946.291005813,8441191.941268045,5655152.833428735,0.0,0,93910713.02584895,341426.7213862289,0,0,4076.6585643987146,4344.388699956227,0,0,39385887.61615138,7919.3068855449155,0,0,0,0,0,0.0,20.716486363133903,0.2980581573757215,0.003421114690909,0.0322192727272725,0.022910636363636,0.0288182727272725,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178326.503,0.00566269434613,224.3259873741102,2.68824663533286,0.01314282136324,0.13213877611631,0.17993333503757,0.1738194883315,0.04174490505223,0,109380084.74445336,17017753.36638249,0,21603728.270447485,9399013.582834844,4993252.362475169,0.0,0,98187221.0126499,55014.2888999434,0,0,4467.5767336435065,4334.552475725452,0,0,41184450.39498796,6885.568725663414,0,0,0,0,0,0.0,24.6907869573298,0.3314207349711145,0.003421114690909,0.026373727272727,0.0257923645181815,0.026413545454545,0.0033678154893935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178331.503,0.00389837303003,255.31448712928,2.57820354531542,0.01360572593415,0.13628126989582,0.1782131131486,0.17464361818779,0.04199642314139,0,122762774.53419489,16853845.53647339,0,19536894.50227996,9312014.588926598,4919571.621769802,0.0,0,99474641.79986042,53559.32664512838,0,0,4218.901440318795,4266.822617785738,0,0,44935842.06475632,139.2960380887604,0,0,0,0,0,0.0,28.60615239743863,0.3509056825715275,0.003421114690909,0.0211991818181815,0.021176909090909,0.024540545454545,0.0033678154893935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178336.503,0.00407157878189,256.18522830140813,2.6113579994468497,0.0147342979015599,0.12362419875877,0.17521074255635,0.17486676619936,0.02683141322739,0,121666736.0142078,18232581.02701208,0,20082179.91297262,8866218.025475146,4541483.273445012,0.0,0,108574099.6357442,29831.65852309394,0,0,4279.181902197935,4353.256743762336,0,0,52766405.82809301,151.04637226883008,0,0,0,0,0,0.0,27.869014,0.3682052023090399,0.003421114690909,0.024140178251515,0.0241183780772725,0.024179151624242,0.0033678154893935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178341.503,0.00525815981214,242.7199723188602,2.70737346118324,0.00774323717426,0.13774140704236,0.17419848984771,0.16829493371307,0.03543904798826,0,138315250.6789314,17956874.087756466,0,20565617.73655992,8002645.395213922,4052952.526123669,0.0,0,86947133.77127963,29298.99856938483,0,0,4306.889050036257,4354.038388254879,0,0,52562497.69280298,148.34935984498648,0,0,0,0,0,0.0,24.979015000000004,0.344931582591515,0.003421114690909,0.0210674545454545,0.0210451818181815,0.0211072727272725,0.0033678154893935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178346.503,0.00537083478868,257.04362621183395,2.6467200662444403,0.01437722011246,0.13242315269954,0.17844659354816,0.17052423983634,0.04154640380937,0,153608573.13718456,18014036.252456866,0,22501695.7107746,9353497.313149463,4013593.5333955614,0.0,0,84299343.00408359,670.8888403581567,0,0,4235.493549863539,4474.191177930924,0,0,51286956.10572898,149.08640896847928,0,0,0,0,0,0.0,22.417952454545453,0.330694986760606,0.003421114690909,0.0176614545454545,0.0211532727272725,0.0177012727272725,0.00680734910303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178351.503,0.00569136154873,243.63128880981031,2.70495093899683,0.01441617420914,0.13210812396301,0.17753876835535,0.17211697910367,0.04116986671932,0,154960484.77511588,17891727.790329866,0,14950707.43462116,10125570.631424377,4527121.682456494,0.0,0,69609496.56341353,518.2467239042024,0,0,4285.462555066079,4334.609957669825,0,0,48191584.80798132,444.2114776321735,0,0,0,0,0,0.0,25.29099927272727,0.34458570070303,0.003421114690909,0.017514,0.021005818181818,0.017553818181818,0.00680734910303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1701178356.503,0.00571783275984,257.23289066465577,2.55726957322922,0.01553132223581,0.1302482578174799,0.17677483802745,0.17127437954603,0.02789069443892,0,164714884.02545333,17433113.828576043,0,13803546.139119336,9268078.28393031,4924137.870536204,0.0,0,72206783.53624894,648.4890076099609,0,0,4331.263217966363,4117.109543477467,0,0,53390599.91907897,1729.304020293229,0,0,0,0,0,0.0,27.76102736363636,0.3681779399651514,0.003421114690909,0.0205092480060605,0.0244134545454545,0.020800909090909,0.00680734910303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
