time,geospatialanalysisservice_cpu,surveyservice_cpu,surveyservice-db_cpu,transformation-consumer_cpu,transformation-worker_cpu,unicloudauth_cpu,unicloudauth-api_cpu,unicloudauth-db_cpu,geospatialanalysisservice_memory,surveyservice_memory,surveyservice-db_memory,transformation-consumer_memory,transformation-worker_memory,unicloudauth_memory,unicloudauth-api_memory,unicloudauth-db_memory,geospatialanalysisservice_memory_rss,surveyservice_memory_rss,surveyservice-db_memory_rss,transformation-consumer_memory_rss,transformation-worker_memory_rss,unicloudauth_memory_rss,unicloudauth-api_memory_rss,unicloudauth-db_memory_rss,geospatialanalysisservice_memory_cache,surveyservice_memory_cache,surveyservice-db_memory_cache,transformation-consumer_memory_cache,transformation-worker_memory_cache,unicloudauth_memory_cache,unicloudauth-api_memory_cache,unicloudauth-db_memory_cache,geospatialanalysisservice_energy,surveyservice_energy,surveyservice-db_energy,transformation-consumer_energy,transformation-worker_energy,unicloudauth_energy,unicloudauth-api_energy,unicloudauth-db_energy,geospatialanalysisservice_energy_Anomaly,geospatialanalysisservice_energy_Anomaly_Score,surveyservice_energy_Anomaly,surveyservice_energy_Anomaly_Score,surveyservice-db_energy_Anomaly,surveyservice-db_energy_Anomaly_Score,transformation-consumer_energy_Anomaly,transformation-consumer_energy_Anomaly_Score,transformation-worker_energy_Anomaly,transformation-worker_energy_Anomaly_Score,unicloudauth_energy_Anomaly,unicloudauth_energy_Anomaly_Score,unicloudauth-api_energy_Anomaly,unicloudauth-api_energy_Anomaly_Score,unicloudauth-db_energy_Anomaly,unicloudauth-db_energy_Anomaly_Score
1701180872.133,3.96156579042916,0.09263985363626,0.03556760672476,5.81819876149966,120.84635399655065,0.17166164246369,0.16830495037726,0.04689985023274,0,34649227.69392353,10577061.03335974,11264.101295874962,7222344.617781818,13441388.749791354,3980938.3454557816,1336484.760170006,0,0.0,0,972.4403996438816,0.0,0.0,4385.289919108151,0,0,0,0,0,0.0,0,0,0,0.0972835148893935,0.046762636363636,0.013455152681818,0.512797354139394,4.51589160069394,0.1028634545454545,0.0815881818181815,0.0,1,63.06520748333307,0,0.04321321311269344,0,-0.006850247886632133,1,103.4973278726776,0,15.527622892214218,0,0.3429159719039774,0,0.21798271695558924,0,-0.23880831357340954
1701180877.133,8.50042812952766,0.09298573075715,0.02033785545794,16.05598261539967,114.04957053665828,0.17086096237337,0.15904300010897,0.0396012153339999,0,30495022.900763355,11157242.593658872,1753121.5770469403,6816136.976290347,11561369.995176071,2842084.492716772,1125602.3318049328,0,0.0,0,5436.283790377671,0.0,0.0,4389.26223255476,0,0,0,0,0,0.0,0,0,0,0.2384219599454545,0.0462614967772724,0.013455152681818,0.5900248582075756,5.83085476305,0.088510818181818,0.0683831818181815,0.0,0,50.98018819096427,0,0.04133965598671807,0,-0.006850247886632133,1,98.56926046986511,0,10.081894369944148,0,0.21721859687974643,0,0.12765437680275227,0,-0.23880831357340954
1701180882.133,13.053000207597307,0.08154214524575,0.03201235107827,28.666621552201388,317.5993754813392,0.16016393546875,0.14197249366666,0.03932772725625,0,27879136.958418146,10065429.78267062,1668737.9414695357,25155618.71891179,9626223.784181813,2866838.1866666665,1193287.7794282816,0,0.0,0,9371.959995571466,9143547.660136027,0.0,3979.946666666666,0,0,0,0,0,9120609.616620988,0,0,0,0.2552234984045455,0.0462614967772724,0.0,1.0520673906696971,11.349052176630304,0.076021909090909,0.06765034205303,0.0,0,49.56833573008882,0,0.04133965598671807,0,-0.0067415162020836306,1,67.84965050610421,1,19.71557545512144,0,0.1288745130327129,0,0.12328322991470486,0,-0.23880831357340954
1701180887.133,15.56270234556666,0.0799914259463999,0.03426125657308,29.686865792757175,358.47935938777687,0.15159101681054,0.15192829180196,0.03935412734353,0,37580461.30099228,3644433.122873415,1728535.8208563635,28393310.481976707,10453304.643343933,2856993.2503922065,1193222.932705371,0,225.7993384785005,0,9707.796629656645,10321291.587477278,0.0,4184.319019300229,0,0,0,0,0,10034148.693333331,0,0,0,0.2672947336378785,0.0326044545454545,0.0,1.0566952581030304,14.624081470780304,0.0763026140863634,0.054225,0.0,0,48.55825008190354,0,0.002452712857092365,0,-0.0067415162020836306,1,67.53744574386181,1,27.161526882787157,0,0.13064501562951136,0,0.055156854040433245,0,-0.23880831357340954
1701180892.133,21.11395322052401,0.07678492753624,0.03418459236962,44.96789575475189,526.7685726184296,0.14891255686489,0.14005977948486,0.03953675384052,0,27785201.15942029,3631943.1348371655,1684249.38983803,47747341.35518689,10505620.754544623,2832218.3461364666,1204679.4440380395,0,222.608695652174,0,26431.18112565639,10802289.186488109,0.0,4071.938544961591,0,0,0,0,0,17383768.919277765,0,0,0,0.5260945812272725,0.0191412727272725,0.0,1.0566972727272723,19.98226656157728,0.048004636363636,0.041465,0.0,0,28.02277889595399,0,-0.012893202850847274,0,-0.0067415162020836306,1,67.53730903280285,0,17.33144072844724,0,0.0019889477608785455,0,0.011425771159366604,0,-0.23880831357340954
1701180897.133,24.63297361160054,0.07488256516201,0.03551011027655,48.89993666498829,637.8341790564359,0.14495136040646,0.13269374428889,0.02593070401702,0,20313347.74316592,3827959.1002044985,1545590.332326284,71695850.27062573,10584739.000773164,2863936.25498008,1185822.2550911813,0,244.1195168467896,0,31967.774420946625,19821195.06972196,0.0,4266.822617785738,0,0,0,0,0,18004802.40106564,0,0,0,0.7702154427166664,0.0189361420878785,0.0,1.5040574554424244,20.89774572794243,0.0332613636363635,0.0410206334166665,0.0,0,11.426609159872129,0,-0.012950457092671286,0,-0.0067415162020836306,0,38.06619513954308,0,17.34124034192273,0,-0.02513265241265117,0,0.010272101746210183,0,-0.23880831357340954
1701180902.133,27.75848864268128,0.07399042460131,0.0318960945860899,60.87701713006124,761.2219790187561,0.14495136040646,0.12549701971157,0.03627065869358,0,20326112.98851032,3402420.779044287,3342689.4068183894,84906028.4038316,10584739.000773164,2838986.013479237,801912.3692487748,0,488.5301952053434,0,35340.68183895439,23656435.96554777,0.0,4229.871729835495,0,0,0,0,0,20299145.471635945,0,0,0,0.782192066489394,0.0189361420878785,0.0,1.529112674686364,21.994953802539392,0.0329049126893935,0.029553636363636,0.0,0,10.701428130607638,0,-0.012950457092671286,0,-0.0067415162020836306,0,36.495214526864686,0,14.551652084917013,0,-0.025449721745815168,0,-0.010900445722995755,0,-0.23880831357340954
1701180907.133,32.51090318425446,0.0704187523828,0.01760902543496,64.34823618733745,907.1035577592568,0.13858123768517,0.12288002346358,0.03742919545192,0,18564254.96995334,3794323.490390812,3533290.190472318,116324418.05497372,8391823.104429686,2828498.5109647145,829662.3854648535,0,669.2688949002377,0,37355.814216981766,27445057.97315238,74.72816171641246,4213.915711578377,0,0,0,0,0,26073890.71741161,0,0,0,0.785587646628788,0.0189361420878785,0.0,2.011028380422728,28.39931599804849,0.0209260909090905,0.0156964545454545,0.0,0,10.49749951537487,0,-0.012950457092671286,0,-0.0067415162020836306,0,9.564800309134853,0,-0.12496287594549926,0,-0.02680694636580938,0,-0.01439261640345535,0,-0.23880831357340954
1701180912.133,38.54236771540612,0.0659437133384,0.0164858401466,69.56330312295263,982.221361547389,0.13206616518156,0.12189299999999,0.03594531693989,0,18627495.31824972,3527560.1917113047,3335659.314260755,137647855.3894848,6261930.130845869,2907476.0667903526,798757.3041894352,0,671.5488031478851,0,35929.824561403504,26171977.914541937,148.6670417218663,4331.576994434137,0,0,0,0,0,33658165.78685892,0,0,0,1.041261808559091,0.0037191818181815,0.0,2.4821216862318183,30.972531336410608,0.0200410909090905,0.015528240874242,0.0,0,-2.537965836969448,0,-0.0024189823514859654,0,-0.0067415162020836306,0,-7.7216603146788145,0,-0.013895401956943942,0,-0.02619082843895626,0,-0.014286462807660882,0,-0.23880831357340954
1701180917.133,40.74342357944101,0.0638108099203599,0.0318477225993,85.01505805825248,1117.1591574508443,0.11781143170999,0.11907274921635,0.02231459203413,0,9358237.320399012,0.0,5031799.816816267,139805904.6522367,8418772.317832295,2627243.0729000787,791414.9445860677,0,674.7323144504439,0,37440.99651950907,26629459.574544214,2011929.4031490297,4325.527599443485,0,0,0,0,0,35385535.46373726,0,0,0,1.0435937292454545,0.0047724826696965,0.0,2.493149947027273,33.009848163321,0.010317727272727,0.0070780909090905,0.0,0,-2.6342096079091846,0,-0.004087414723699112,0,-0.0067415162020836306,0,-7.9876660948133065,0,0.0002845746230022428,0,-0.012931152601566964,0,-0.004368717053864657,0,-0.23880831357340954
1701180922.133,43.51530232730583,0.06459353953397,0.03348516415935,85.01505805825248,1209.96077939193,0.11491845999405,0.11133716402585,0.03315171116549,0,8608689.655172413,0.0,5031799.816816267,140946715.25299513,6412259.369422962,1580954.2370492662,399666.31359801313,0,620.6896551724137,0,37440.99651950907,27277066.011802223,2042898.2748364068,4370.693994241881,0,0,0,0,0,35681987.86100258,0,0,0,1.2939834094136369,0.004777519021212,0.0,2.968670745427273,34.899564106897735,0.0070404545454545,0.0070022373681815,0.0,0,-10.31274638489279,0,-0.004095057058975726,0,-0.0067415162020836306,0,-12.456370799739489,0,-0.0044834515252034635,0,-0.005781221370568801,0,-0.004238973346048169,0,-0.23880831357340954
1701180927.133,46.87018846765785,0.0591353936301,0.03052974507977,87.87049013926774,1232.3988040168738,0.11277534441487,0.11103901404621,0.03375695526829,0,8908950.43833155,0.0,4952030.779790828,167423708.4141844,5773920.822243426,1423485.274127775,407047.85641216405,0,642.3385668449198,0,36549.628800057806,27300080.4108584,1839528.3483151712,4231.481649297689,0,0,0,0,0,35970728.30638298,0,0,0,1.2189377272727269,0.0033164545454545,0.0,2.5094164545454545,36.54400980554091,0.006620818181818,0.0066584545454544,0.0,0,-8.579898806139568,0,-0.0017441378683145103,0,-0.0067415162020836306,0,-8.367303470214466,0,-0.04426367032331058,0,-0.004768113925393891,0,-0.0036418670429441136,0,-0.23880831357340954
1701180932.133,46.89175202697748,0.06291943777026,0.0338948326083499,86.67264954393433,1235.702735214505,0.11378897606115,0.10443195862336,0.03092317412395,0,9449733.781835657,0.0,4670389.243606635,186706915.9405243,6308009.290247068,1475805.2885906682,371195.2237185793,0,681.3292425978633,0,30995.70960440526,22549111.05343172,2009684.972842486,4081.7032977772487,0,0,0,0,0,38795889.20612555,0,0,0,1.336173818181818,0.0032809132075755,0.0,2.913395636363636,35.50937718824439,0.006567132571212,0.0055282727272725,0.0,0,-11.064787704165212,0,-0.0016836008659595336,0,-0.0067415162020836306,0,-12.667360352873487,0,-0.0026698935634072996,0,-0.004636904751919246,0,-0.0015740162640724975,0,-0.23880831357340954
