time,carts_cpu,carts-db_cpu,catalogue_cpu,catalogue-db_cpu,front-end_cpu,orders_cpu,orders-db_cpu,payment_cpu,queue-master_cpu,rabbitmq_cpu,shipping_cpu,user_cpu,user-db_cpu,carts_memory,carts-db_memory,catalogue_memory,catalogue-db_memory,front-end_memory,orders_memory,orders-db_memory,payment_memory,queue-master_memory,rabbitmq_memory,shipping_memory,user_memory,user-db_memory,carts_memory_rss,carts-db_memory_rss,catalogue_memory_rss,catalogue-db_memory_rss,front-end_memory_rss,orders_memory_rss,orders-db_memory_rss,payment_memory_rss,queue-master_memory_rss,rabbitmq_memory_rss,shipping_memory_rss,user_memory_rss,user-db_memory_rss,carts_memory_cache,carts-db_memory_cache,catalogue_memory_cache,catalogue-db_memory_cache,front-end_memory_cache,orders_memory_cache,orders-db_memory_cache,payment_memory_cache,queue-master_memory_cache,rabbitmq_memory_cache,shipping_memory_cache,user_memory_cache,user-db_memory_cache,carts-db_disk,catalogue-db_disk,front-end_disk,orders_disk,orders-db_disk,payment_disk,rabbitmq_disk,user-db_disk,carts_power,carts-db_power,catalogue_power,catalogue-db_power,front-end_power,orders_power,orders-db_power,payment_power,queue-master_power,rabbitmq_power,shipping_power,user_power,user-db_power
1701287007.009,0.03990418135825165,0.06752302419381996,0.006400751586691952,0.002246200782907103,0.08592053830259343,0.0023973151356162714,0.005900836700762645,0.002799729761103633,0.003135760814686085,0.09645085305759314,0.002498141489420602,0.01301467233218957,0.011127801174558643,23538393.86410284,7306605.923779357,1262976.1086631361,3156.8980202527277,8322976.542519859,30655541.714872207,3761563.1618896155,750359.0847913863,112036297.9415821,13155376.861064712,20549212.418602075,1061865.8892436943,3509149.7377557806,7778284.973533542,804997.8097516594,0,143.49536455694218,189943.73592127772,0,0,1516.0161507402424,27871228.183621347,9247086.643910233,0,2604.208189438858,1304111.6938760434,0,4071.570576540755,0,0,0,0,10437.271840098312,0,0,0,0,0,151.2890596143902,0,0,0,0,0,0,0,0,0.22089488838909088,0.10967941818181819,0.07486303636363636,0.026283036363636363,0.14401326368666667,0.020771763636363634,0.05290352727272727,0.025942945454545455,0.03109341002424243,0.7615143999999999,0.017385,0.09283907360242427,0.07075107272727273
1701287012.009,0.2722830058272098,0.07029429599635681,0.05672979757886356,0.022054923732607527,0.09384528405893713,0.0036223621241795434,0.0056034944137067656,0.00281075521087745,0.003242975475493776,0.09121337627793222,0.0021499010133333874,0.033198231042096536,0.018276391190858644,22132513.402584244,5757345.12576936,1139221.489794115,3300.6822699353543,6881559.010810009,29662064.669606745,3337997.686090851,585731.3969055258,106362363.13094369,11618990.01033303,20422382.93333333,1450731.530748905,3468186.9158878503,7297044.2361287065,844677.0918021806,9265.494388972344,366.7424744372616,207514.28994520952,1574.0296814097753,0,1573.777568627451,26459725.530358452,7842150.462700277,0,2668.693669236616,1289271.0280373832,0,4272.263044691698,0,0,0,0,11101.987869481767,0,0,0,0,0,224.29906542056074,0,0,0,0,0,0,0,0,0.38323807272727267,0.2369624909090909,0.0954287215187879,0.041554527272727265,0.16668675742666667,0.020200727272727273,0.04725596363636363,0.025355770122424244,0.029930927272727274,0.6737826,0.017077367833939396,0.12280938213090911,0.07971552727272727
1701287017.009,0.2971858496562455,0.23467152008779973,0.06201944149674478,0.04267277309659455,0.2512638831404959,0.022614505885142473,0.005767778212978802,0.0032719460201783433,0.0034551177261657874,0.09455108780218774,0.002433060454454472,0.0382100932632078,0.023903292996186994,24278836.38789541,7813064.176607114,1260246.0948955056,10446.854787586622,6934087.9338842975,27462976.9505648,3193134.072562108,614103.7481918224,79267790.4990368,11110743.560989061,27018607.09152764,1461152.7602768494,3457683.6881761625,37041.083705501915,1707937.8924452602,10249.809387890757,4517641.0028080745,304886.8319559228,7214.3207952986595,0,300.0018310658634,26293348.45345836,7501263.572019488,0,2692.817619021531,1928399.7591812161,0,10611.971716953636,0,0,0,0,10620.179842224305,0,0,0,0,0,74.7267983872439,0,0,0,0,0,0,0,0,0.46172944413575756,0.309849578099394,0.1400599636363636,0.040662522732727274,0.303838471370303,0.03638069090909091,0.04305245454545455,0.020797200000000002,0.030208636363636365,0.6776755999999999,0.013269327272727272,0.1286507090909091,0.07854530909090908
1701287022.009,0.5856894467465693,0.38614410371196417,0.10371515656659373,0.05726919841240875,0.2512638831404959,0.04387833287551885,0.005712191307497276,0.004409890595886157,0.003434875082086803,0.09044678406902826,0.0023741184364159677,0.054771856950482964,0.02552147478940788,22355061.18696585,6511217.460570335,1496156.4552640368,8581643.21167883,6934087.9338842975,27161658.314350795,3142541.3980441866,613404.844543495,79565659.24844947,13169774.67756585,25129180.06599543,1160830.1335077528,3819064.7696586195,34029.89546801049,1892532.1013222875,9728.133001818383,4331221.02189781,304886.8319559228,7752.378400107195,0,2394.3589930948815,26392152.35315578,9260308.228882834,0,2915.4707398714945,2130131.312724195,0,17129.201848016568,0,0,0,0,10681.34733792104,0,0,0,0,0,82.54403288863811,0,0,0,0,0,0,0,0,0.4780241239472728,0.5603481092272726,0.18204602128242425,0.07346820807575759,0.3297891499430304,0.052655799999999996,0.03867292727272727,0.0197592,0.030330272727272723,0.6815076545454546,0.011187163636363635,0.15097920746424245,0.0861382
1701287027.009,0.7308977975875608,0.535938455906581,0.11075127999316314,0.07250792019430959,0.368254390433797,0.048312443506962344,0.00526312256819221,0.005541377399267398,0.0034052906000000124,0.08390192233401762,0.002440488096108857,0.07822826101584121,0.03821030228982115,14801948.550346201,7902717.914365891,1378938.8257413895,17162088.900252018,6411425.824687305,22561382.01642962,2354154.5182099864,616575.531135531,105739506.03636363,14230901.907998787,20366829.72498537,1165032.297754537,3169453.7188701327,33673.882646271,3425779.1617633747,8961.422100675156,4334917.126264655,310026.77589154243,8582.862017171363,0,4050.9890109890102,26305778.036363635,10289620.0827809,0,2913.565056905568,1768680.5950192215,0,26251.18131619444,0,0,0,0,9986.69172550414,0,0,0,0,0,68.46063847568111,0,0,0,0,0,0,0,0,0.8354594134775759,0.7813387541218182,0.22326719999999997,0.07671256363636363,0.35608211401454554,0.0711224747648485,0.0324298,0.017207127272727274,0.028173581818181817,0.5728566545454545,0.008946527272727272,0.17791860912121216,0.0869262
1701287032.009,0.8728654806053431,0.641998421525981,0.1288915783343622,0.09078114833772558,0.3995685759969148,0.07092196588661928,0.005181895164712078,0.007222684449756438,0.0022501299553831845,0.08312142111991828,0.0021367124928509426,0.1077774651322509,0.04430076634814842,22255325.803178895,6030892.571994934,988138.4912497264,23806287.451854855,4759945.7781532975,29713700.432139456,2355229.544644524,417010.05052425707,83625786.44956979,13245234.466888266,21370904.74616386,1774986.2290001055,2580005.032815316,33798.57964152857,3473664.8128774115,10438.369801102994,8019361.3081965,336374.1160479768,9300.227056324618,0,10681.15390883903,0,9312838.075757023,0,2668.8268235128376,1799303.839221954,0,31575.353780078192,0,0,0,0,10010.420732845672,0,0,0,0,0,69.6432822117183,0,0,0,0,0,0,0,0,0.8495371712921213,0.7996827338333333,0.2218727533527273,0.07719963636363636,0.35748764499636365,0.11343005454545453,0.028105490909090907,0.02002620745939394,0.02802250909090909,0.46547158181818177,0.00926441818181818,0.22536788763393942,0.10038605454545453
1701287037.009,0.9047101011219477,0.7506405119456446,0.1532878737336299,0.09482651750619789,0.5114750471681677,0.09515747193795698,0.004814576437591309,0.008753988173352711,0.002210668171940798,0.07312026539499386,0.002265083669926016,0.11478929621259151,0.050594860020089547,23073085.93412354,6084558.7681400245,876340.7109322603,24891187.03693468,5255251.977452643,41047907.07241002,1973987.9382765281,228047.30658913206,74049121.2820861,13500220.861635804,20356779.38408115,1906563.9262209646,1938412.1082111788,35040.4905062732,3500377.6817695065,9253.55642627696,8384819.457580886,2708296.5061501516,6732728.786984743,0,11265.569132843502,0,11384722.806364566,0,2866.780398674186,1200411.0526584608,0,37207.48864517559,0,0,0,0,11193.756915484762,0,0,0,0,0,69.7345795665424,0,0,0,0,0,0,0,0,0.8631694063430304,0.8169812145696971,0.26232823636363634,0.11134720831212122,0.5471777154260606,0.1534048242248485,0.025598072727272728,0.018555254545454543,0.011739727272727271,0.4500854545454545,0.009376981818181817,0.25545169090909087,0.11476732727272727
1701287042.009,1.1470418092632433,0.7127445394334795,0.17496665942542453,0.11421139783402691,0.5653796621162884,0.10385093448155003,0.004718635957455208,0.010978521721758082,0.002237013889655446,0.07151564809091968,0.0021436786803061807,0.15314433186296136,0.05790549734096606,29716521.980721343,5777380.740633318,691028.4453262608,25607275.34388458,5040681.685334108,44897610.356082544,1374429.7971610455,221389.3207410098,80240969.2955829,12252585.304895554,25148665.808549557,2229808.5575650637,1925697.1749881445,33862.13556048722,3323661.6448656274,10614.621505071567,12938501.3355623,2605254.379436164,7364174.297884896,0,10414.820196149656,0,10332928.989985984,0,2785.4727245993236,1195626.3125804486,0,35329.07421842217,0,0,0,0,11660.74888300186,0,0,0,0,0,69.37199376735994,0,0,0,0,0,0,0,0,1.2442193364262295,1.06035637181816,0.26051400477995773,0.1128042755156342,0.5516322179697681,0.15572788904970572,0.02406527628779752,0.016715184464607163,0.011474056983411217,0.31910404203865667,0.007244031492626871,0.26154093630076797,0.10839005763950761
1701287047.009,1.2438776119471546,0.9308923660418081,0.1761020683328462,0.13462916144339887,0.6600082128269091,0.12270476063229159,0.00465773500163916,0.011224881394933165,0.001867302395556898,0.06677595396638657,0.0019319233041415465,0.15314433186296136,0.05923141182532775,32231530.345625933,6636783.884247971,923648.8973272966,32833068.733295895,5282352.284256274,36388016.273276344,1266264.2334171128,235248.849493316,55217881.400180824,12194927.865546217,19441109.854536243,2229808.5575650637,1328153.9855319222,36728.00102897672,3793781.046404732,9571.491164013436,12444175.071392799,2727476.3840333573,7157520.870297686,0,11066.814156271586,0,10284402.016806722,0,2785.4727245993236,1237872.2658794438,0,47150.08593468963,0,0,0,0,10742.432521035951,0,0,0,0,0,71.82316599242495,0,0,0,0,0,0,0,0,1.6122094699896972,1.3104462166321214,0.3030045818181818,0.14898665412060605,0.7390278331612121,0.16380825454545456,0.016772181818181815,0.014386781818181819,0.00786669090909091,0.20869805454545454,0.0048171636363636364,0.2681587818181818,0.10168472727272726
1701287052.009,1.3931615738023266,0.960767119352118,0.1996074398164372,0.14288912724203803,0.7140560881612934,0.15198461604982394,0.004549935246158664,0.012661426359606083,0.001958591478375535,0.06404341771214976,0.0020313984349638443,0.17708656943904552,0.07230377228363623,40154006.85169919,5613116.382655645,893244.4461522609,34847491.328622036,7050575.70794144,40284807.48938871,1352408.9056130447,402613.69251074485,53242225.07049474,13414813.071314903,19025765.688803844,2055718.897358325,1930406.309083786,36618.99789319411,4001460.975198246,9210.189230505026,13207668.354571253,4549443.474443188,15824088.222460233,0,9703.204846187688,0,11317017.134821065,0,2561.4278229418433,1799103.2380043943,0,49135.41420617514,0,0,0,0,11559.736594543741,0,0,0,0,0,69.76783798054812,0,0,0,0,0,0,0,0,1.5595805999999999,1.3108845459739393,0.29775358216000003,0.18217291901636365,0.9234382750860608,0.20222304992606058,0.011653163636363635,0.015034436363636364,0.0060306,0.1261359818181818,0.0034457090909090905,0.311931925150303,0.11478461818181818
