accuracy,failures
0.7434474265541361,104
0.7178264085191002,92
0.7559801420435341,104
0.7572364670866987,113
0.7771178587989738,102
0.7602334291227165,97
0.7776471911760516,105
0.7968935994932816,106
0.715267175373376,117
0.7265981355361308,111
0.7444490539106837,92
0.7266480686573511,112
0.7711461692982117,107
0.719766808667371,103
0.75617810708056,104
0.6832053584918656,110
0.7812929312788526,106
0.6712988509710869,114
0.6923178874239061,114
0.7665247026682507,100
0.72826032135929,105
0.7509499494700401,99
0.7788927672276282,100
0.7725280582162519,102
0.7570533053004289,107
0.7142308758734954,109
0.71736442555163,111
0.757918076976386,104
0.7104962137410435,129
0.7236885577902116,113
