accuracy,failures
0.6466096627198566,469
0.27289920559171044,465
-0.2886585306001237,492
-0.10791012352144591,508
-0.203463279309414,498
-0.28098154807565967,500
0.20648253040969122,452
-0.30021946768793706,489
0.4045472338919238,472
0.6479710451263803,491
-0.011315821661791015,477
0.19472062907744436,461
-0.33324345869564853,463
0.18316969820230555,479
0.3304603528039356,477
0.26767266962932745,485
0.26491503731495947,483
0.626317727515761,509
-0.17059284047962886,474
0.013389041140142499,465
0.027963375125967582,489
0.6674541723929147,492
-0.35129564056103857,475
-0.33972048255069076,498
-0.04398953109728643,496
-0.5627470042635285,472
0.273817168927301,467
0.3560115697884614,492
-0.27469360085416983,485
0.05026803474992536,477
