accuracy,failures
0.7177478267876463,38
0.7984271230770466,30
0.7040817608507621,39
0.6454644126828335,38
0.7630057285889624,35
0.7364291254570938,39
0.7974269056684418,33
0.765880951864941,35
0.7828181065110603,32
0.811777983221728,30
0.7287456214102256,36
0.723218903075115,39
0.7533128884726015,33
0.8217741929652658,26
0.735527352061986,32
0.7511760697086249,31
0.7492276303582607,34
0.8515211635231403,23
0.7411264751323003,37
0.7602876720147993,35
0.788462938452552,30
0.7931452154363103,31
0.7380368410740075,39
0.7165048881781275,39
0.7838552371173234,34
0.7736732585187074,33
0.7656041260144562,33
0.7502274859117609,35
0.764146132813021,33
0.7710766686346322,35
