accuracy,failures
0.7171208445088035,20
0.6369089942728127,25
0.6294570890908298,24
0.6311331630276803,25
0.608455088975346,23
0.6293669866651055,22
0.7616188869684403,19
0.5852699112398829,24
0.5736403338826489,25
0.7242645778563731,24
0.6461082408669245,20
0.7647133876617765,15
0.7309999679746862,17
0.6339335637935296,24
0.7131366796406025,23
0.7556722253897494,17
0.6657395515540034,20
0.6484974265029972,25
0.7505864565227499,18
0.5283311159292068,28
0.6849284649561354,25
0.6678041132890828,28
0.656180537163982,27
0.6645483500216561,21
0.6973823098074661,16
0.7772219125831222,17
0.6130977241075943,21
0.6409735725313952,24
0.5666125468806658,25
0.6901856401937554,20
