accuracy,failures
0.798337006210208,113
0.8245187739120939,99
0.8124707110702348,106
0.8268784546751544,106
0.8059157237413263,107
0.8189293681594684,104
0.8303779377017293,103
0.8395418909515632,98
0.8238194453633801,101
0.8418848757079949,93
0.8401533827397538,102
0.8078128837590715,107
0.8285378853010053,104
0.8324315286541181,105
0.8261883039110769,110
0.8060294043966418,109
0.8226962169699041,98
0.821533412199689,109
0.8205914055631001,104
0.7978479835370251,114
0.8434996284105251,96
0.813758086934432,107
0.8487083522276407,92
0.8269463759218162,98
0.8169484483718693,115
0.805162055679904,117
0.8174328216830482,117
0.834396507180359,106
0.7669997497661559,113
0.823188776173707,103
