accuracy,failures
0.7824142193435326,407
0.832591777016148,402
0.7707671247221713,419
0.7994981471744237,396
0.7959845034376895,411
0.5687626298053967,399
0.6966325401358195,399
0.7946823040741859,389
0.7949908648091807,397
0.7836863836252445,418
0.770719909608135,401
0.8043638276879723,409
0.6207121702589016,403
0.7917580102674868,393
0.7730133963412849,394
0.5240555704243162,389
0.4927625418457885,397
0.805208028098433,388
0.6316087183456445,404
0.7952920259001983,407
0.7922409570740112,421
0.8133132046719735,410
0.8019787807913803,382
0.7771853884396168,400
0.8116922839485632,413
0.8369058585521623,400
0.5886821117339274,389
0.787780500677544,372
0.7861916508486686,404
0.7753833967964295,375
