accuracy,failures
0.957945343858251,93
0.9508770033618658,86
0.9547848266184514,88
0.9313383586223939,84
0.958810737288687,72
0.9343948442084675,89
0.9520383875248628,88
0.950048232417662,96
0.9477676255542308,93
0.9661588336963843,69
0.937335755061395,86
0.9628048548365694,87
0.9217715491494435,99
0.9676332539173854,88
0.9685402441149843,83
0.9540403650457729,83
0.949389710763052,83
0.9486838107676303,85
0.9517731766635683,85
0.9615435334472356,83
0.9532061953045166,84
0.9554431625033666,88
0.9478076859669887,85
0.9536542917394941,93
0.6305143770988737,83
0.9649816269700924,80
0.9416323478276727,87
0.9539548028022199,76
0.949532146549398,85
0.9658057219606392,82
