accuracy,failures
0.9090365783819415,19
0.909482544857429,18
0.9545324847897143,16
0.950216734265153,14
0.9364455017991078,18
0.944427015479328,17
0.9452770490355653,15
0.91279020495803,20
0.9374617585482361,12
0.9356161482658313,13
0.949246848560145,16
0.9197406904659428,18
0.9489477550815933,16
0.9476236909318692,13
0.9513551787478061,12
0.9766716951440386,7
0.9145180348163388,19
0.9287455183003337,19
0.9386841668330066,14
0.9516249453125067,13
0.9141853316382502,17
0.9173140519082424,24
0.9192090057282943,16
0.9311825675820335,16
0.9403001678952451,15
0.9261507579852413,19
0.9211114604856647,23
0.9360024173483187,22
0.9351543345764457,24
0.9464411098120693,13
