accuracy,failures
0.9261738912675802,35
0.9094292697299017,41
0.925553434563778,32
0.91175206049369,33
0.9083742000613296,39
0.9275847491489305,30
0.9198626840580821,31
0.9336539880995387,34
0.9298303553914888,36
0.9405171315038162,29
0.9345015143764993,29
0.924113698003559,33
0.9073724306007924,41
0.9234155199830927,41
0.9181975507822944,41
0.9180869275547088,37
0.9126354340053359,36
0.9271123102685135,34
0.9405899657968111,31
0.9293963916023673,36
0.9139766408835612,38
0.9155262509792652,38
0.9219167222625934,34
0.9291099367716609,33
0.9345132148943124,22
0.912201186300677,44
0.911192388759181,35
0.9421679405475148,30
0.9075038135480485,42
0.933593255007209,33
